index,Textstelle,Metapher,Kandidat,Nein,Metapher?,Fokus,Rahmen,Annotator,orig
337,"oder uns dieser unaufhaltsamen Lawine des Guten in den Weg zu werfen, nur um von ihr erschüttert zu werden.",5,0,0,Metapher,"['dieser unaufhaltsam daherrollenden Lawine', 'unaufhaltsam daherrollenden Lawine,zerschmettert werden', 'des Guten', 'unaufhaltsam daherrollende Lawine', nan]","['des Guten', 'des Guten', 'unaufhaltsam daherrollenden Lawine', 'des Guten', nan]","['B', 'A', 'P', 'K', 'GoldStandard']"," oder aber uns dieser unaufhaltsam daherrollenden Lawine des Guten in den Weg zu werfen, um von ihr zerschmettert zu werden."
338,"»Beim Menschen scheint das Kind nichts mitzubringen, sondern nur alles zu lernen; Tatsächlich aber bringt es alles oder zumindest unendlich mehr mit als das Tier, das fertig und fertig aus dem Ei kriecht, aber es bringt alles im unausgereiften Zustand mit, weil es so viel damit zu entwickeln gibt in den 9 Monaten des Embryos kann sich das Leben nur im Keim vorbilden.",0,4,0,,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['B', 'A', 'P', 'K']"," »Beim Menschen scheint das Kind gar nichts mitzubringen, sondern alles erst zu lernen; in der Tat aber bringt es alles oder doch unendlich viel mehr mit als das fix und fertig aus dem Ei kriechende Tier, aber es bringt alles in unreifem Zustande mit, weil des zu Entwickelnden bei ihm so viel ist, daß es in den 9 Monaten des Embryolebens nur erst im Keime vorgebildet sein kann."
339,"„Die fortschreitende Bildung der Gesellschaft (Zivilisation) ist das höchste Ergebnis der vervollkommnenden Auslese menschlicher Daseinskämpfe; genauer gesagt - es ist das unvermeidliche Produkt aller Existenz- und Interessenkämpfe, die die gesellschaftlichen Einheiten jeder Entwicklungsstufe teils untereinander, teils gegen die äußere Natur, mit den wachsenden Mitteln menschlicher geistiger, körperlicher und finanzieller Ausstattung und innerhalb a Recht und Ordnung erkämpft, Organisation erkämpft, durch den Drang nach individueller und kollektiver Selbsterhaltung, durch den organischen Drang zur Steigerung, durch Eigeninteresse, durch karitative Verbesserungsbemühungen und in immer größerem Maße erneuert, um Zufriedenheit nicht nur von die sinnlichen Notwendigkeiten, sondern immer mehr zu immer höheren materiellen und ideellen Lebensansprüchen führten, durch Zufall, durch Spiel, durch äußeren und inneren Krieg, durch freien Ausgleich und durch die vielfältigen Urteilsformen der Konkurrenz getrennt und notwendig geführt werden zu folgendem: dass im Einzelnen die relativ besten Anpassungen stimuliert und zur Dominanz, Verbreitung und Übertragung gebracht werden , während die relativ schlechtesten Anpassungen, die Degeneration und Fremdformationen zerstört, verworfen oder zu besserer Anpassung gezwungen werden, und dass sich insgesamt immer mehr ideelle und materielle Kräfte für die kollektive Führung des menschlichen Daseinskampfes ansammeln, also mehr und mehr Sozialpädagogik, d.h. immer mehr Strukturierung und Vereinheitlichung von geistiger und körperlicher Erziehung, d.h. immer mehr Strukturierung und Vereinheitlichung von geistigen und körperlichen Arbeitern, sowie der dazugehörigen Ausstattung.«",1,4,0,Metaphernkandidat,"[nan, nan, nan, 'Streit-organisation ', nan]","[nan, nan, nan, 'durch Recht und Sitte', nan]","['B', 'A', 'P', 'K', 'GoldStandard']"," »Die fortschreitende Gesellschaftsbilduug (Civilisation) ist das höchste Ergebnis der vervollkommnenden Auslese der menschlichen Daseinskämpfe; genauer gesagt — ist sie das unausbleibliche Produkt aller Daseins- und Interessenkämpfe, kämpfe, welche von den sozialen Einheiten jeder Entwickelungsstufe teils unter sich, teils gegen die äußere Natur, mit den wachsenden Mitteln der Menschlichen Geistes-, Körperund Vermögensausstattung und innerhalb einer durch Recht und Sitte gesetzten Streit- und Vermögensausstattung und innerhalb einer durch Recht und Sitte gesetzten Streitorganisation ausgekämpft, organisation ausgekämpft, durch den Trieb individueller und kollektiver Selbsterhaltung, durch den organischen Vermehrungstrieb, durch den Eigennutz, durch gemeinnützige Verbesserungsbestrebungen erweckt und in immer höherem Grade erneuert, um die Befriedigung nicht bloß der sinnlichen Notdurft, sondern mehr und mehr um ein steigendes Maß höherer materieller und ideeller Lebensansprüche geführt, durch Zufall, durch Spiel, durch äußeren und inneren Krieg durch freien Austrag und durch vielgestaltige Urteilsinstanzen des Wettstreites entschieden werden und notwendig dahin führen: daß im einzelnen die relativ besten Anpassungen sowohl angeregt als zur Herrschaft, Ausbreitung und Überlieferung gebracht, dagegen die relativ schlechtesten Anpassungen, die Entartungen und fremdartigen Bildungen vernichtet, abgestoßen oder zu besserer Anpassung genötigt werden, und daß im ganzen ein wachsendes Maß ideeller und materieller Kräfte für die kollektive Führung des menschlichen Daseinskampfes sich anhäuft, daß immer mehr GesellschaftsBildung, das heißt immer mehr Gliederung und Vereinigung der geistigen und physischen Bildung, das heißt immer mehr Gliederung und Vereinigung der geistigen und physischen Arbeitskräfte, sowie der zugehörigen Güterausstattungen stattfindet.«"
340,"„Diese Gemmules“, sagt Darwin2), „versammeln sich aus allen Teilen des Körpers, um die Geschlechtssubstanzen zusammenzusetzen“ (sc. Keimzellen) „und ihre Entwicklung in der nächsten Generation konstituiert ein neues Wesen; sie sind aber ebenso geeignet, in einem schlafenden Zustand an zukünftige Generationen weitergegeben und erst dann entwickelt zu werden.",2,2,0,,"['schlummernd', 'bildet ein neues Wesen', nan, nan]","['Zustande', 'Entwicklung', nan, nan]","['B', 'A', 'P', 'K']"," »Diese gemmules«, sagt Darwin2), »sammeln sich aus allen Teilen des Körpers, um die Geschlechtsstoffe« (sc. Keimzellen) »zusammenzusetzen und ihre Entwicklung in der nächsten Generation bildet ein neues Wesen; aber sie sind gleicherweise auch fähig, in einem schlummernden Zustande an künftige Generationen überliefert und dann erst entwickelt zu werden."
341,"„Eine Gesellschaftsformation geht nie unter“, sagt Marx1, „bevor alle Produktivkräfte entwickelt sind, für die sie groß genug ist, und neue, höhere Produktionsverhältnisse treten an ihre Stelle, bevor die materiellen Bedingungen ihrer Existenz in der Gesellschaft ausgebrütet sind Schoß der alten Gesellschaft selbst.«",5,0,0,Metapher,"['im Schoß selbst ausgebrütet worden', 'im Schoß ausgebrütet', 'Schoß,ausgebrütet worden sind', 'ausgebrütet ', 'im Schoß selbst ausgebrütet worden']","['die materiellen Existenzbedingungen', 'der alten Gesellschaft', 'der alten Gesellschaft,Schoß der GEsellschaft', 'im Schoß der alten Gesellschaft', 'der alten Gesellschaft']","['B', 'A', 'P', 'K', 'GoldStandard']"," »Eine Gesellschaftsformation geht nie unter«, sagt Marx1), »bevor alle Produktivkräfte entwickelt sind, für die sie weit genug ist, und neue höhere Produktionsverhältnisse treten nie an die Stelle, bevor die materiellen Existenzbedingungen derselben im Schoß der alten Gesellschaft selbst ausgebrütet worden sind.«"
342,"Es sei noch daran erinnert, dass aufgrund der Gesetze der Vererbung und Amphimixis (d. h. innerlich), dass aufgrund der Gesetze der Vererbung und Amphimixis (d. h. der Verschmelzung der väterlichen und mütterlichen Keimzellen bei der geschlechtlichen Fortpflanzung) bei jedem Kind dasselbe vorkommt Eltern wieder schlechte Fortpflanzung) bei jedem Kind derselben Eltern wieder neue Kombinationen entstehen und damit eine schier unerschöpfliche Musterkarte für die natürliche Auslese präsentiert wird. Karte für natürliche Auslese wird präsentiert.",5,0,0,Metapher,"['eine fast unerschöpfliche Musterkarte', 'unerschöpfliche Musterkarte', 'eine fast unerschöpfliche Musterkarte für die natürliche Auslese', 'fast unerschöpfliche Muster-karte', 'eine fast unerschöpfliche Musterkarte']","['für die natürliche Auslese', 'neue Kombinationen', 'daß in jedem Kinde der nämlichen Eltern dargeboten wird', 'für die natürliche Auslese', 'für die natürliche Auslese']","['B', 'A', 'P', 'K', 'GoldStandard']"," »Es ist nun noch daran zu erinnern, daß vermöge der Gesetze der Vererbung und der Amphimixis (d. i. innern, daß vermöge der Gesetze der Vererbung und der Amphimixis (d. i. der Verschmelzung der väterlichen und mütterlichen Keimzelle bei der geschlechtlichen Fortpflanzung) in jedem Kinde der nämlichen Eltern wieder schlechtlichen Fortpflanzung) in jedem Kinde der nämlichen Eltern wieder neue Kombinationen entstehen und dadurch eine fast unerschöpfliche Musterkarte für die natürliche Auslese dargeboten wird. karte für die natürliche Auslese dargeboten wird."
343,"„In den deutschen Schutzgebieten besteht nach wie vor Haussklaverei für die Ureinwohner, und es ist bisher nicht gelungen, diese inhaltlich unzutreffende Institution zu beseitigen, weil ein Versuch dazu zu befürchten ist in völligem Schiffbruch (auch der Erlass des Reichskanzlers vom 29. XI. 1901).",1,4,0,Metaphernkandidat,"[nan, 'Schiffsbruch zu erleiden', nan, nan, nan]","[nan, 'mit einem dahingehenden Versuche', nan, nan, nan]","['B', 'A', 'P', 'K', 'GoldStandard']"," »In den deutschen Schutzgebieten besteht die Haussklaverei für die Eingeborenen weiter, und es ist bis jetzt nicht möglich gewesen, diese inhaltlich unrichtige Einrichtung zu beseitigen, weil man die Befürchtung hegt, mit einem dahingehenden Versuche gänzlich Schiffbruch zu leiden (so auch noch Verordnung des Reichskanzlers von 29. XI. 1901)."
344,"„Tatsächlich kann die darwinistische Theorie, wenn sie ihren großen Kern, die einheitliche Evolutionstheorie, voll entfalten will, die Bildung menschlicher Gemeinschaften nur als Abschluss des großen synthetischen Entwicklungsprozesses sehen, der die Bildung nur als Abschluss der Evolution sieht toller synthetischer Entwicklungsprozess, der elementare Organismen zu immer höheren und immer komplizierteren Organismen hinzufügt!",0,5,0,Metaphernkandidat,"[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","['B', 'A', 'P', 'K', 'GoldStandard']"," »In der Tat kann die Darwinistische Theorie, wenn sie ihren großartigen Kern, die einheitliche Entwickelungslehre, vollkommen entfalten will, in der menschlichen Gemeinschaftsbildung nur den Abschluß des großen synthetischen Entwickelungsprozesses erblicken, der die bildung nur den Abschluß des großen synthetischen Entwickelungsprozesses erblicken, der die Elementarorganismen zu immer höheren und immer verwickelteren Organismen zusammenfügt! fügt!"
345,"„Man könnte annehmen, und wurde in alten Zeiten angenommen, dass diejenigen Teile der Organisation, die die Lebensweise und überhaupt den Platz bestimmen, den jedes Wesen in der Ökonomie der Natur einnimmt, von vorrangiger Bedeutung sind.",4,1,0,Metapher,"['im Haushalte', nan, 'der Natur', 'im Haushalte', nan]","['der Natur', nan, 'Haushalt', 'der Natur', nan]","['B', 'A', 'P', 'K', 'GoldStandard']"," »Man könnte annehmen, und es ist in älteren Zeiten angenommen worden, daß diejenigen Teile der Organisation, welche die Lebensweise und im allgemeinen den Platz bestimmen, welchen jedes Wesen im Haushalte der Natur einnimmt, von erster Wichtigkeit seien."
346,"„Unter der ausschließlichen Herrschaft des Rechts des Stärkeren“, sagt Tylor3), würde ein Stamm in kurzer Zeit seiner Auflösung entgegengehen.“ Daraus folgt, dass das Zusammenleben in einer Gemeinschaft immer gewisse Regeln oder Bräuche voraussetzt, aufgrund derer der Aktivität der einzelnen Mitglieder der Horde sind gewisse Grenzen gesetzt.",1,3,0,,"[nan, 'Auflösung entgegen gehen', nan, nan]","[nan, 'Volksstamm', nan, nan]","['B', 'A', 'P', 'K']"," »Unter der ausschließlichen Herrschaft des Rechts des Stärkeren«, sagt Tylor3), würde ein Volksstamm in kurzer Zeit seiner Auflösung entgegen gehen«. Es ergibt sich hieraus, daß ein Zusammenleben in einer Gemeinschaft stets gewisse Regeln oder Gebräuche voraussetzt, kraft deren den einzelnen Hordengenossen gewisse Schranken ihrer Tätigkeit gesetzt werden."
347,"„Was die Natur des Staates im Allgemeinen betrifft, so müssen wir . . . ihm sein eigenes wahres Wesen zuschreiben. Er erscheint uns als menschlicher sozialer Organismus mit einem einheitlichen Gesamtleben, das sich von dem Leben seiner Mitglieder unterscheidet.",0,5,0,Metaphernkandidat,"[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","['B', 'A', 'P', 'K', 'GoldStandard']"," »Was das Wesen des Staates im allgemeinen betrifft, so müssen wir . . . ihm eine eigene reale Wesenheit zuschreiben. Er erscheint uns als ein menschlicher Gesellschaftsorganisums mit einem von dem Leben seiner Glieder verschiedenen einheitlichen sellschaftsorganisums mit einem von dem Leben seiner Glieder verschiedenen einheitlichen Gesamtleben."
348,"„Wir können den Lauf der Zeit nicht beschleunigen, indem wir unsere Uhren einführen: ein Gesetz der Zukunft, und wenn es die genialste Lösung sozialer Fragen enthalten würde, gäbe es kein Land, in dem es und kein Volksverständnis, in dem es Wurzeln schlagen könnte.“ , sagt Endemann1).",4,1,0,Metapher,"['kein Land, wo es fußen, und kein Volksverständnis, in dem es wurzeln könnte', 'fußen, wurzeln', 'fußen, wurzeln', nan, 'kein Land, wo es fußen, und kein Volksverständnis, in dem es wurzeln könnte']","['ein Zukunftsgesetz', 'Land, Volksverständnis', 'Zukunftsgesetz', nan, 'ein Zukunftsgesetz']","['B', 'A', 'P', 'K', 'GoldStandard']"," »Wir können den Lauf der Zeit nicht dadurch beschleunigen, daß wir unsere Uhren vorstellen: ein Zukunftsgesetz, durch beschleunigen, daß wir unsere Uhren vorstellen: ein Zukunftsgesetz, und wenn es die genialste Lösung der sozialen Fragen enthielte, es fände kein Land, wo es fußen, und kein Volksverständnis, in dem es wurzeln könnte«, sagt Endemann1)."
349,"""Untergegangen"", urteilt Mommsen2), ""wie der römische Fürstenstaat, so der wiederhergestellte Diokletian ... nicht durch die Barbaren, sondern durch innere Korruption.""",1,4,0,Metaphernkandidat,"[nan, 'innerer Fäulnis', nan, nan, nan]","[nan, 'Römerstaat', nan, nan, nan]","['B', 'A', 'P', 'K', 'GoldStandard']"," »Zu Grunde gegangen ist«, so urteilt Mommsen2), »wie der Römerstaat des Prinzipats, so auch der restaurierte Diocletians . . . nicht durch die Barbaren, sondern an innerer Fäulnis.«"
350,"Überall gibt es starke Bemühungen, die traditionellen Sitten und Gebräuche gegen die nörgelnde Vernunft aufrechtzuerhalten.",5,0,0,Metapher,"['nagende', 'nagenden', 'nagende', 'nagenden ', 'nagende']","['Vernunft', 'Vernunft', 'Vernunft', 'Vernunft', 'Vernunft']","['B', 'A', 'P', 'K', 'GoldStandard']"," Überall machen sich starke Bestrebungen geltend, die überkommenen Sitten und Gebräuche gegenüber der nagenden Vernunft aufrecht zu erhalten."
351,"Übrigens haben wir bereits in Kapitel 9 (S. 235-240) gesehen, dass einerseits die Rechenmanöver, die sich auf das Glück einer Gesellschaft beziehen, und andererseits die Rechenmanöver, die sich auf das Glück einer Gesellschaft beziehen, gleich gegenüberstehen unüberwindbaren Schwierigkeiten wie dem Versuch, auf einen Regenbogen zu klettern, und das auf der anderen Seite von der Entscheidung, auf einen Regenbogen zu klettern, und das auf der anderen Seite von dem Standpunkt, den die Theorie der Abstammung gewährt, dem Aussichtspunkt des Glücks, den die Theorie von Abstiegsbewilligungen erkennbar ist, dass das Glück irgendeiner Gruppe oder Körperschaft nicht das Ziel der Innenpolitik sein kann, sondern ausschließlich die Anpassung an die Bedingungen, von denen der Sieg der Gemeinschaft im Kampf ums Dasein abhängt.",1,3,0,Metaphernkandidat,"[nan, nan, 'einen Regenbogen zu besteigen', nan]","[nan, nan, 'der Versuch', nan]","['B', 'K', 'A', 'GoldStandard']"," Übrigens haben wir bereits im 9. Kapitel (S. 235-240) gesehen, daß einerseits die Rechenmanöver, die sich auf das Glück einer Gesellschaft beziehen, seits die Rechenmanöver, die sich auf das Glück einer Gesellschaft beziehen, mit ebenso unüberwindlichen Schwierigkeiten zu kämpfen haben wie der Versuch, einen Regenbogen zu besteigen, und daß andererseits von dem Aus- such, einen Regenbogen zu besteigen, und daß andererseits von dem Aussichtspunkt, den die Descendenztheorie gewährt, wahrnehmbar ist, daß Glücks- sichtspunkt, den die Descendenztheorie gewährt, wahrnehmbar ist, daß Glücksempfindungen irgendwelcher Gruppe oder Summe von Personen nicht das empfindungen irgendwelcher Gruppe oder Summe von Personen nicht das Ziel der inneren Politik sein können, sondern ausschließlich die Anpassung an die Bedingungen, von denen für das Gemeinwesen der Sieg im Daseinskampf abhängt."
352,- Egoismus lenkt Gewalt unmerklich in den Weg der Gerechtigkeit.,2,3,0,Metaphernkandidat,"[nan, 'Egoismus', 'leitet in die Bahn des Rechts', nan, nan]","[nan, 'leitet,in die Bahn des Rechts', 'die Gewalt', nan, nan]","['B', 'A', 'P', 'K', 'GoldStandard']", — der Egoismus leitet die Gewalt unvermerkt in die Bahn des Rechts.
353,"„Wir können uns kaum der Annahme entziehen, dass die menschliche Natur . . . wird durch Eliminierung und Selektion einer weiteren tiefgreifenden Veränderung unterzogen, so dass die Leistungsfähigkeit seiner Muskeln und noch mehr die Verstandeskraft seines Gehirns ungeheuer zunehmen wird; ja, dass sogar besondere soziale Qualitäten, einschließlich enormer Erhebung, auftreten werden; ja, dass sogar besondere soziale Qualitäten, einschließlich einer angeborenen Bereitschaft, soziale Imperative aufzunehmen, ohne die ein soziales Leben einfach unmöglich ist, der physischen Organisation der höchsten Rassen angeboren sein können – aber zweifellos ist diese besondere Quelle des Fortschritts jetzt fast vollständig blockiert ."" Diese Konsequenz sollte nur dann mit der Vorgeschichte vereinbar sein, wenn Balfour die Möglichkeit in Betracht zieht, dass diese Quelle in Zukunft nicht so verstopft sein wird wie heute.",4,0,0,Metapher,"['diese Quelle ist fast ganz verstopft', 'verstopft; verstopft', 'fast ganz verstopft', nan]","['des Fortschritts', 'Quelle des Fortschritts; diese Quelle', 'Quelle des Fortschritts', nan]","['B', 'K', 'A', 'GoldStandard']"," „Wir können uns kaum der Annahme entziehen, daß die menschliche Natur . . . durch Ausscheidung und Auslese einer weiteren tiefen Veränderung unterzogen wird, daß in der Fähigkeit seiner Muskeln und noch mehr in der Denkkraft seines Hirns eine ungeheure Hebung eintreten wird; ja daß sogar besondere soziale Eigenschaften mit Einschluß geheure Hebung eintreten wird; ja daß sogar besondere soziale Eigenschaften mit Einschluß einer angeborenen Neigung zur Aufnahme sozialer Gebote, ohne die soziales Leben nun einmal unmöglich ist, der physischen Organisation der höchsten Rassen eingeboren werden können - aber ohne Zweifel ist diese besondere Quelle des Fortschritts heute fast ganz verstopft.“ Dieser Nachsatz dürfte mit den Vordersätzen nur dann vereinbar sein, wenn Balfour die Möglichkeit im Auge hat, daß diese Quelle in der Zukunft nicht wie heute verstopft sein werde."
354,"10 Die Natur selbst führt hier ihre Experimente durch, wozu die Physiologie in ihren künstlichen Experimenten nur teilweise oder gar nicht in der Lage ist.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['P', 'B', 'K', 'GoldStandard']","10	Die Natur selbst führt hier seine Experimente aus, die der Physiologie bei seinen künstlichen Versuchen nur teilweise oder gar nicht anzustellen imstande ist."
355,"12 In ähnlicher Weise entwickelte sich aus der unbewussten Assoziationsarbeit im Phronema unserer älteren Wirbeltier-Vorfahren die bewusste Psyche, ein innerer Spiegel der eigenen psychischen Arbeit, allmählich und historisch als ein neues Wunder des Lebens.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['P', 'B', 'K', 'GoldStandard']","12	In ähnlicher Weise hat sich die bewußte Psyche, eine innere Spiegelung der eigenen Seelenarbeit, als ein neues Lebenswunder aus der unbewußten Assoziationsarbeit im Phronema unserer älteren Wirbeltier-Ahnen stufenweise und allmählich historische entwickelt."
356,"137 Der einfachste und schnellste Weg, den gordischen Knoten dieser Frage zu lösen, besteht darin, ihn mit dem Schwert des ""frommen Glaubens"" zu durchtrennen und ihn mit der Annahme einer übernatürlichen Schöpfung zu beantworten.",5,1,0,Metapher,"[nan, 'der gordische Knoten', 'dem Schwerte', 'durchschneidet', 'Schwerte', ""['der gordische Knoten', 'dem Schwerte', 'durchschneidet', 'Schwerte']""]","[nan, 'dieser Frage', 'des ""frommen Glaubens""', nan, 'des ""frommen Glaubens""', '[\'dieser Frage\', \'des ""frommen Glaubens""\', \'\', \'des ""frommen Glaubens""\']']","['P', 'B', 'B', 'B', 'K', 'GoldStandard']","137	Am einfachsten und am schnellsten wird der gordische Knoten dieser Frage gelöst, wenn man ihn mit dem Schwerte des ""frommen Glaubens"" durchschneidet und durch die Annahme einer übernatürlichen Schöpfung beantwortet."
357,"162 Dann würden den gebildeten Kindern schon früh unerschöpfliche Quellen feinster und edelster Lebensfreude erschlossen, von denen der rohe Wilde keine Ahnung hat.",1,3,0,Metaphernkandidat,"['unerschöpfliche Quellen', nan, nan, nan]","['des feinsten und edelsten Lebensgenusses', nan, nan, nan]","['P', 'B', 'K', 'GoldStandard']","162	Dann würden den Kulturkindern frühzeitig unerschöpfliche Quellen des feinsten und edelsten Lebensgenusses eröffnet werden, von denen der rohe Wilde noch keine Ahnung hat."
358,165 Das Christentum übernahm die „Zehn Gebote“ des Mose aus der älteren jüdischen Religion und verband sie mit der mystischen Metaphysik des Platonismus zu einem mächtigen moralischen Gebäude.,0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['P', 'B', 'K', 'GoldStandard']","165	Das Christentum hat die ""zehn Gebote"" des Moses aus der älteren jüdischen Religion übernommen und mit der mystischen Metaphysik des Platonismus zu einem mächtigen Moralgebäude vereinigt."
359,"177 Unter diesen byzantinischen Unsitten, die sich mit dem Deckmantel der „Gottesfurcht“ schmückten, blühte der „praktische Materialismus“, während gleichzeitig der reine Monismus als „theoretischer Materialismus“ verabscheut wurde.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['P', 'B', 'K', 'GoldStandard']","177	Unter diesen byzantischen Unsitten, die sich mit dem Mantel der ""Gottesfurcht"" schmücken, blüht der ""praktische Materialismus"", während gleichzeitig der reine Monismus als ""theoretischer Materialismus"" verabscheut wird."
360,"185 Die wichtige Theorie der „spezifischen Energie“ der sensorischen Nerven, wie sie von Johannes Müller aufgestellt wurde, schlägt die verbindende Brücke zwischen diesen beiden Welten.",1,3,0,Metaphernkandidat,"[nan, 'die Verbindungsbrücke zwischen jenen zwei Welten.', nan, nan]","[nan, 'Die wichtige Theorie von der ""spezifischen Energie"" der Sinnesnerven', nan, nan]","['P', 'B', 'K', 'GoldStandard']","185	Die wichtige Theorie von der ""spezifischen Energie"" der Sinnesnerven, wie sie Johannes Müller aufstellte, schlägt hier die Verbindungsbrücke zwischen jenen zwei Welten."
361,187 Dasselbe spirituelle Band wird also durch alle materiellen Phänomene verbreitet.,1,3,0,Metaphernkandidat,"['pflanzt sich', nan, nan, nan]","['geistige Band', nan, nan, nan]","['P', 'B', 'K', 'GoldStandard']",187	So pflanzt sich das nämliche geistige Band durch alle materiellen Erscheinungen fort.
362,"188 Indem ich meine Leser einlade, mit mir noch einmal das weite Reich der monistischen Philosophie zu betreten, muss ich als ihr bescheidener Führer an der schmalen Eingangspforte zu ihr meine wissenschaftliche Berechtigung beweisen, ihnen sozusagen die Eintrittskarte zum Studium der Wahrheit zeigen .",4,1,0,Metapher,"[nan, 'der engen Eingangspforte', 'Eintrittskarte', 'an der engen Eingangspforte', ""['der engen Eingangspforte', 'Eintrittskarte', 'an der engen Eingangspforte']""]","[nan, 'das weite Gebiet der monistischen Philosophie', 'zur Wahrheitsforschung', 'das weite Gebiet der monistischen Philosophie', ""['das weite Gebiet der monistischen Philosophie', 'zur Wahrheitsforschung', 'das weite Gebiet der monistischen Philosophie']""]","['P', 'B', 'B', 'K', 'GoldStandard']","188	Indem ich meine Leser einlade, mit mir das weite Gebiet der monistischen Philosophie nochmals zu betreten, muß ich als ihr bescheidener Führer an der engen Eingangspforte zu derselben die wissenschaftliche Berechtigung dazu nachweisen, gewissermaßen die Eintrittskarte zur Wahrheitsforschung vorzeigen."
363,"194 Erst die rasante Blüte der Naturwissenschaften im 19. Jahrhundert, insbesondere die erstaunlichen Fortschritte der Biologie um die Mitte des Jahrhunderts, haben die empirische Medizin allmählich zu der bewundernswerten monistischen Wissenschaft geformt, die heute so wohltätig viele Leiden der zivilisierten Menschheit bekämpft.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['P', 'B', 'K', 'GoldStandard']","194	Erst das rasche Emporblühen der Naturwissenschaft im 19. Jahrhundert, insbesondere die erstaunlichen Fortschritte der Biologie um dessen Mitte, gestalteten die empirische Heilkunde allmählich zu der bewunderungswürdigen monistischen Wissenschaft, die heute so segensreich viele Leiden der Kulturmenschheit bekämpft."
364,200 Den konservativen Regierungen hingegen ist Letzteres gleichgültig; sie betrachten die einzelnen Bürger entsprechend ihrer vielfachen Arbeitsteilung nur als Schrauben und Instrumente im großen Staatsorganismus.,0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['P', 'B', 'K', 'GoldStandard']","200	Den konservativen Regierungen hingegen ist letzteres gleichgültig; sie betrachten die einzelnen Staatsbürger, entsprechend ihrer vielfachen Arbeitsteilung, nur als Schrauben und Instrumente an dem großen Organismus des Staates."
365,22 Damals gab es noch keine Zelltheorie und keine physiologische Chemie; Ontogenese und Paläontologie steckten noch in der Wiege.,0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['P', 'B', 'K', 'GoldStandard']",22	Es gab damals noch keine Zellentheorie und keine physiologische Chemie; Ontogenie und Paläontologie lagen noch in der Wiege.
366,"22 Wie ist die künstlerisch zusammengesetzte Maschine der Tier- und Pflanzenkörper „unbewusst“ natürlich entstanden, ohne dass ein nach Plan arbeitender Künstler, ein „Schöpfer“ einen Plan dafür entworfen und ausgeführt hätte?",1,3,0,Metaphernkandidat,"[nan, nan, 'kunstreich zusammengesetzte Maschine', nan]","[nan, nan, 'der Tier- und Pflanzenkörper', nan]","['P', 'B', 'K', 'GoldStandard']","22	Wie ist die kunstreich zusammengesetzte Maschine der Tier- und Pflanzenkörper auf natürlichem Wege ""unbewußt"" entstanden, ohne daß ein planmäßig arbeitender Künstler, ein ""Schöpfer"", einen Plan dazu entworfen und ausgeführt hat?."
367,"26 Dieser höhere Aufschwung des kulturellen Lebens kam vor allem der Philosophie zugute, die sich nun zunehmend von der Bevormundung durch die Kirche befreite und sich vom Wunderglauben löste; Sie war jedoch noch weit davon entfernt, ihre Fesseln vollständig abzuwerfen.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['P', 'B', 'K', 'GoldStandard']","26	Dieser höhere Aufschwung des Kulturlebens kam vor allem der Philosophie zugute, die sich nun immer mehr von der Bevormundung der Kirche befreite und vom Wunderglauben ablöste; indessen blieb sie doch noch weit davon entfernt, deren Fesseln ganz abzustreifen."
368,26 Durch das Weltsystem des Kopernikus wurde das ganze Weltbild des Menschen unendlich erweitert; die Reformation befreite sie vom schweren Joch des Papismus.,4,1,0,Metapher,"['des Papismus', 'befreit', nan, 'von dem schweren Joche des Papismus', ""['des Papismus', 'befreit', 'von dem schweren Joche des Papismus']""]","['von dem schweren Joche', nan, nan, 'die ganze Weltanschauung des Menschen', ""['von dem schweren Joche', '', 'die ganze Weltanschauung des Menschen']""]","['P', 'P', 'B', 'K', 'GoldStandard']",26	Durch das Weltsystem von Kopernikus wurde die ganze Weltanschauung des Menschen unendlich erweitert; durch die Reformation wurde sie von dem schweren Joche des Papismus befreit.
