index,Textstelle,Metapher,Kandidat,Nein,Metapher?,Fokus,Rahmen,Annotator,orig
377,"30 The great majority of modern theologians still cling to the traditional dogmatic edifice of the church, with miracles adorning its pillars and windows.",5,0,0,Metapher,"['Säulen und Fenster', 'mit Wundern verziert sind', 'Säulen und Fenster überall mit Wundern verziert sind', 'dessen Säulen und Fenster überall mit Wundern verziert sind', ""['Säulen und Fenster überall mit Wundern verziert sind', 'Säulen und Fenster', 'mit Wundern verziert sind', 'dessen Säulen und Fenster überall mit Wundern verziert sind']""]","['dem traditionellen Dogmengebäude', 'dem traditionellen Dogmengebäude', 'dem traditionellen Dogmengebäude der Kirche', 'traditionellen Dogmengebäude der Kirche', ""['dem traditionellen Dogmengebäude der Kirche', 'dem traditionellen Dogmengebäude', 'dem traditionellen Dogmengebäude', 'traditionellen Dogmengebäude der Kirche']""]","['P', 'P', 'B', 'K', 'GoldStandard']","30	Die große Mehrzahl der modernen Theologen hält noch immer an dem traditionellen Dogmengebäude der Kirche fest, dessen Säulen und Fenster überall mit Wundern verziert sind."
378,"31-32 This spiritistic swindle becomes particularly dangerous when it dresses in the guise of natural science, exploits the physiological phenomena of hypnotism for itself, and even dons the mantle of monism.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['P', 'B', 'K', 'GoldStandard']","31-32	Besonders gefährlich wird dieser spiritistische Schwindel dann, wenn er sich in das Gewand der Naturwissenschaft kleidet, die physiologischen Phänomene des Hypnotismus für sich ausnützt, ja sogar den Mantel des Monismus umhängt."
379,"32 The immense edifice of knowledge of nature threatens more and more to become a Babylonian tower, in whose intricate labyrinthine passages hardly anyone can find their way and almost nobody understands the language of many other workers.",4,0,0,Metapher,"['einem babylonischen Turm', 'einem babylonischen Turm zu werden, in dessen verwickelten Labyrinthgängen sich kaum jemand zurechtfindet', 'zu einem babylonischen Turm', ""['einem babylonischen Turm zu werden, in dessen verwickelten Labyrinthgängen sich kaum jemand zurechtfindet', 'einem babylonischen Turm', 'zu einem babylonischen Turm']""]","['in dessen verwickelten Labyrinthgängen', 'Das ungeheure Gebäude der Naturerkenntnis', 'Das ungeheure Gebäude der Naturerkenntnis', ""['Das ungeheure Gebäude der Naturerkenntnis', 'in dessen verwickelten Labyrinthgängen', 'Das ungeheure Gebäude der Naturerkenntnis']""]","['P', 'B', 'K', 'GoldStandard']","32	Das ungeheure Gebäude der Naturerkenntnis droht mehr und mehr zu einem babylonischen Turm zu werden, in dessen verwickelten Labyrinthgängen sich kaum jemand zurechtfindet und fast niemand mehr die Sprache vieler anderen Arbeiter versteht."
380,"33 The real merits of the older natural philosophy were partly ignored, partly overlooked, because their high flight of thought rose far above the horizon of the empirical natural research of the time and partly got lost in fantastic and airy speculations.",5,1,0,Metapher,"['Gedankenflug', nan, 'ihr hoher Gedankenflug', 'Horizont', 'in phantastischen und luftigen Spekulationen sich verirrte', ""['Gedankenflug', 'ihr hoher Gedankenflug', 'Horizont', 'in phantastischen und luftigen Spekulationen sich verirrte']""]","['Verdienste der älteren Naturphilosophie', nan, 'weit über den Horizont der damaligen empirischen Naturforschung', 'der damaligen empirischen Naturforschung', 'ihr hoher Gedankenflug', ""['Verdienste der älteren Naturphilosophie', 'weit über den Horizont der damaligen empirischen Naturforschung', 'der damaligen empirischen Naturforschung', 'ihr hoher Gedankenflug']""]","['P', 'B', 'K', 'K', 'K', 'GoldStandard']","33	Die wirklichen Verdienste der älteren Naturphilosophie wurden teils ignoriert, teils übersehen, weil ihr hoher Gedankenflug weit über den Horizont der damaligen empirischen Naturforschung sich erhob und teilweise in phantastischen und luftigen Spekulationen sich verirrte."
381,"34 The most paradoxical thing about it was that at the same time purely speculative philosophy, idealistic metaphysics, was accepted and its castles in the air, which lacked any biological foundation, were admired.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['P', 'B', 'K', 'GoldStandard']","34	Das Paradoxeste dabei war, daß man gleichzeitig die rein spekulative Philosophie, die idealistische Metaphysik, gelten ließ und ihre Luftschlösser, denen alle biologischen Fundamente fehlten, bewunderte."
382,"46 In fact, then, our own human body, just like that of the higher animals and plants, is a different “cellular state”: every day, even every hour, thousands of its citizens, the tissue cells, perish, to be replaced by others, from their own kind by division to be replaced. However, this uninterrupted ""wandering"" of our person is never complete and general; there is always a solid core of conservative cells left over, whose descendants take care of further regeneration.",3,1,0,Metapher,"['Staatsbürgern', nan, 'Staatsbürgern', ""['Staatsbürgern', 'Staatsbürgern']""]","['die Gewebzellen', nan, 'die Gewebzellen', ""['die Gewebzellen', 'die Gewebzellen']""]","['P', 'B', 'K', 'GoldStandard']","46	Tatsächlich ist also unser eigener menschlicher Körper, ebenso wie der höheren Tiere und Pflanzen, säglich ein anderer „Zellenstaat“: jeden Tag, ja jede Stunde, gehen Tausende von seinen Staatsbürgern, die Gewebzellen, zugrunde, um durch andere, aus ihresgleichen durch Teilung entstandene ersetzt zu werden. Indessen ist diese ununterbrochene „Wanderung“ unserer Person niemals vollständig und allgemein; immer bleibt ein solider Grunstock von konservativen Zellen übrig, deren Nachkommen die weitere Regeneration besorgen."
383,"47 And then we should still believe in a ""loving research"" that has drawn the death lot for each of these poor victims?.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['P', 'B', 'K', 'GoldStandard']","47	Und dann sollen wir noch an eine „liebende Forschung“ glauben, die für jeden einzelnen dieser armen Verunglückten das Todeslos gezogen hat?."
384,"48 In contrast, dualistic idealism usually incorporates both directions and distributes them between its two worlds in such a way that “this world” (the earth with its organic inhabitants) is judged pessimistically as a terrible vale of tears, while the “beyond” ( heaven with paradise and angels) optimistically as a glorious mountain of joy in which sheer lust and happiness reign.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['P', 'B', 'K', 'GoldStandard']","48	Dagegen nimmt der dualistische Idealismus meistens beide Richtungen in sich vereinigt auf und verteilt sie auf seine beiden Welten in der Weise, dass „Diesseits“ (die Erde mit ihren organischen Bewohnern) als ein schlimmes Jammertal pessimistisch beurteilt wird, dagegen das „Jenseits“ (der Himmel mit Paradies und Engeln) optimistisch als ein herrlicher Freudenberg, in dem lauter Lust und Glück herrscht."
385,"50 We gladly acknowledge the great progress that our modern social policy has brought about to improve the lot of the lower public coffers, to promote hygiene, education, the physical and spiritual well-being of civilized people: but we are still far from the attainable goals of general prosperity and happiness, which ""pure reason"" has presented as a program for the higher civilized peoples.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['P', 'B', 'K', 'GoldStandard']","50	Wir erkennen gern die großen Fortschritte an, die unsere moderne Sozialpolitik zur Besserung des Loses der niederen Volkskassen, zur Förderung der Hygiene, des Unterrichts, des leiblichen und geistigen Wohles des Kulturmenschen herbeigeführt hat: aber wir sind noch immer weit entfernt von den erreichbaren Zielen des allgemeinen Wohlstandes und Glückes, welche die „reine Vernunft“ als Programm für die höheren Kulturvölker hingestellt hat."
386,"53-54 The water is distributed between the plasma molecules or the smallest particles of ""living matter"" in a similar way as the crystal water is in the salt crystals, but with the essential difference that its amount in the plasma is very variable and can constantly change.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['P', 'B', 'K', 'GoldStandard']","53-54	Das Wasser ist zwischen den Plasma-Molekülen oder den kleinsten Teilchen der „lebendigen Substanz“ in ähnlicher Weise verteilt wie das Kristallwasser in den Salzkristallen, aber mit dem wesentlichen Unterschiede, dass seine Menge im Plasma sehr veränderlich ist und beständig wechseln kann."
387,60 One of the most general differentiations of this kind is the separation of a firm hyaline cortical layer (hyaloplasm) and a softer granular waiting layer (polioplasm); both often merge into one another without sharp boundaries.,0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['P', 'B', 'K', 'GoldStandard']",60	Eine der allgemeinsten Differenzierungen dieser Art ist die Sonderungen einer festen hyalinen Rindenschicht (Hyaloplasma) und einer weicheren körnigen Warteschicht (Polioplasma); beide gehen oft ohne scharfe Grenzen ineinander über.
388,8 million highly differentiated phronetal cells represent the individual stations of this telegraph system and billions of the finest nerve fibrils the conducting wires which connect these stations to one another and to the sensitive sensory centers on the one hand and the motor centers on the other.,1,3,0,Metaphernkandidat,"[nan, 'Sinnesherden', nan, nan]","[nan, 'Sinnesherden', nan, nan]","['P', 'B', 'K', 'GoldStandard']","8	Millionen von höchst differenzierten Phronetal-Zellen stellen die einzelnen Stationen dieses Telegraphensystems dar und Milliarden feinster Nervenfibrillen die Leitungsdrähte, welche diese Stationen untereinander und mit den sensiblen Sinnesherden einerseits, den motorischen Zentren andererseits verbinden."
389,But the enterprise proved as useless as all the previous peace offers.,0,2,0,,"[nan, nan]","[nan, nan]","['P', 'B']",Aber das Unternehmen erwies sich als ebenso nutzlos wie alle die früheren Friedensangebote.
390,"But the instinct of self-preservation is an equally effective agent, and also aided by ""the survival of the fittest""; therefore the game changes its way of life in such a way that the balance is restored.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['P', 'T', 'B', 'GoldStandard']","Aber der Selbsterhaltungstrieb ist ein ebenso wirksamer Agent und auch unterstützt durch »the survival of the fittest«; daher verändert das Wild seine Lebensweise so, daß das Gleichgewicht wiederhergestellt wird."
391,But the awkwardness of the central Christian idea in relation to this postulate breaks through all the joints of the dogmatic system.,4,0,0,Metapher,"['Sperrigkeit', 'Fugen', 'Fugen', 'Fugen']","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']",Aber die Sperrigkeit der christlichen Zentralidee gegen dieses Postulat bricht durch alle Fugen des dogmatischen Systems.
392,But this difference in feeling is itself a necessary spur to development,2,0,0,,"[nan, nan]","[nan, nan]","['B', 'P']",Aber dieser Unterschied der Empfindungen ist selbst ein notwendiger Stachel der Entwicklung
393,But our criminal law does not allow for this.,0,2,0,,"[nan, nan]","[nan, nan]","['P', 'B']",Aber unser Strafrecht gewährt dazu keine Möglichkeit.
394,But opinions differ widely as to the means by which this goal is to be achieved.,0,2,0,,"[nan, nan]","[nan, nan]","['P', 'B']","Aber über die Frage, mit welchen Mitteln dieses Ziel erreicht werden soll, gehen die Meinungen weit auseinander."
395,"Apart from Spain itself, the rapidly growing population of Central and South America speaks, or at least understands, Spanish, and will therefore play a much larger role than Italy over time; In addition, there is a significant immigration of Germans to the South American states, and there is a large field for German merchants, engineers and manufacturers if they can speak the language.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['B', 'T', 'P', 'GoldStandard']","Abgesehen von Spanien selbst, spricht oder wenigstens versteht die rasch anwachsende Bevölkerung von Zentralund Südamerika spanisch, und wird daher im Laufe der Zeit eine viel größere Rolle als Italien spielen; außerdem findet eine bedeutende Einwanderung von Deutschen in die südamerikanischen Staaten statt, und für deutsche Kaufleute, Ingenieure und Fabrikanten bietet sich dort ein großes Feld, wenn sie der Sprache mächtig sind."
396,"All offices, including those of the community, are paid; many, however, only through fees for services rendered. - The majority rules absolutely, and since it is the sovereign people itself, it becomes a tyrant who shrinks from nothing.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['B', 'P', 'T', 'GoldStandard']","Alle Ämter, auch die der Gemeinde, sind besoldet; viele jedoch nur durch Gebühren für geleistete Dienste. — Die Majorität herrscht absolut, und da sie das souveräne Volk selbst ist, so wird sie zum Tyrannen, der sich vor nichts scheut."
397,"Political parties are most prominent and successful in republican states, where the people directly participate in legislation, administration, and judiciary through meetings and votes.",0,2,0,,"[nan, nan]","[nan, nan]","['B', 'P']","Am deutlichsten und und erfolgreichsten treten politische Parteien in republikanischen Staaten auf, wo das Volk durch Versammlungen und Abstimmungen unmittelbar an Gesetzgebung, Verwaltung und Rechtsprechung teilnimmt."
398,"For the longest time, the liberal party has maintained traditional views on the questions of protective tariffs and free trade.",0,2,0,,"[nan, nan]","[nan, nan]","['B', 'P']",Am längsten hat die freisinnige Partei die traditionellen Anschauungen in den Fragen des Schutzzolls und Freihandels aufrecht erhalten.
399,"Anti-Semitism already existed in antiquity, as Flavius ​​Josephus' polemic against Apion proves.",0,2,0,,"[nan, nan]","[nan, nan]","['B', 'P']","Antisemitismus hat es schon im Altertum gegeben, wie die Streitschrift des Flavius Josephus gegen Apion beweist."
400,A. Monti also found the head circumference of newborn girls to be 0.5 cm less than that of boys.,0,2,0,,"[nan, nan]","[nan, nan]","['B', 'P']","Auch A. Monti fand bei neugeborenen Mädchen den Kopfumfang um 0,5cm geringer als bei Knaben."
401,"Even with animals, especially social ones, there is a kind of tradition in which the young learn from the old.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Auch bei Tieren, besonders bei gesellig lebenden, gibt es eine Art von Tradition, indem die Jungen von den Alten lernen."
402,"Even in pure races there are physical differences between tribes, within tribes between sexes and finally between individuals.",0,2,0,,"[nan, nan]","[nan, nan]","['B', 'P']","Auch bei reinen Rassen treten physische Differenzen von Stämmen, innerhalb der Stämme von Geschlechtern und hier schließlich von Individuen auf."
403,Character traits and mental abilities are also observed at the age at which they appeared in the parents.,0,2,0,,"[nan, nan]","[nan, nan]","['B', 'P']","Auch beobachtet man Charaktereigenschaften und geistige Fähigkeiten in dem entsprechenden Lebensalter, in dem sie bei den Eltern sich zeigten."
404,It is no different with the artist either.,0,5,0,Metaphernkandidat,"[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","['K', 'P', 'B', 'A', 'GoldStandard']",Auch das ist beim Künstler nicht anders.
405,"This [the parable of the prodigal son] is also the story of a large-scale conclusion of a circle, the most distant point from which is marked by the words: I want to go to my father.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Auch dies [die Parabel vom verlorenen Sohn] ist die Geschichte eines weiträumigen Kreisschlusses, dessen ausgangsfernster Punkt durch die Worte bezeichnet ist: Ich will zu meinem Vater gehen."
406,"Even if it is true that man makes history, he does not make at least one of its side effects, which is the 'charging' of fragments of the human world with meaning.",1,3,0,Metaphernkandidat,"['Nebenwirkungen machen', nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Auch wenn gilt, daß der Mensch die Geschichte macht, so macht er doch wenigstens eine ihrer Nebenwirkungen nicht, die in der ‚Aufladung‘ von Bestandstücken der menschlichen Welt mit Bedeutsamkeit besteht."
407,"In the field of science, however, someone is definitely not a ""personality"" who steps onto the stage as an impresario for the cause to which he should devote himself, who wants to legitimize himself through ""experience"" and asks: How do I prove that I do something am anything other than just an “expert”, how do I manage to say something, in form or in substance, that no one has said before like I have: – a phenomenon that is appearing en masse today, which seems petty everywhere, and which belittles the one who asks questions in this way, instead of the inner devotion to the task and only to it elevating him to the height and dignity of the cause he claims to serve.",0,5,0,Metaphernkandidat,"[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","['K', 'P', 'B', 'A', 'GoldStandard']","Auf dem Gebiet der Wissenschaft aber ist derjenige ganz gewiß keine „Persönlichkeit“, der als Jmpresario der sache, der er sich hingeben sollte, mit auf die Bühne tritt, sich durch „Erleben“ legitimieren möchte und fragt: Wie beweise ich, daß ich etwas anderes bin als nur ein „Fachmann“, wie mache ich es, daß ich, in der Form oder in der sache, etwas sage, das so noch keiner gesagt hat wie ich: – eine heute massenhaft auftretende Erscheinung, die überall kleinlich wirkt, und die denjenigen herabsetzt, der so fragt, statt daß ihn die innere Hingabe an die Aufgabe und nur an sie auf die Höhe und zu der Würde der sache emporhöbe, der er zu dienen vorgibt."
408,"Applied to the primeval times of the human race, this knowledge leads to the conclusion that the primeval people never lived in idyllic peace.",0,2,0,,"[nan, nan]","[nan, nan]","['P', 'B']","Auf die Urzeit des Menschengeschlechtes angewendet, führt diese Erkenntnis zu dem Schlusse, daß die Urmenschen niemals in idyllischem Frieden lebten."
409,From the whole account one can see that the author kept a warm heart for the well-being of his fatherland from afar.,0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Aus der ganzen Darstellung erkennt man, daß der Verfasser in weiter Ferne ein warmes Herz für das Wohl seines Vaterlandes bewahrte."
410,"Significance allows for a 'density' that excludes voids and void times, but also an indeterminacy of dating and localization that amounts to ubiquity.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Bedeutsamkeit erlaubt eine ‚Dichte‘, die Leerräume und Leerzeiten ausschließt, aber auch eine Unbestimmtheit der Datierung und Lokalisierung, die der Ubiquität gleichkommt."
411,"Significance must therefore have its own relation to reality, a foundation of reality status.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Bedeutsamkeit muß also einen eigenen Wirklichkeitsbezug, ein Fundament von Wirklichkeitsrang haben."
412,In Dante he becomes a figure of meaninglessness in his succumbing to world curiosity.,0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']",Bei Dante wird er zur Figur der Sinnlosigkeit in seinem Verfallensein an die Weltneugierde.
413,"In the case of teachers, bookkeepers and some other female professions, the profession does not appear to be compatible with marriage.",0,2,0,,"[nan, nan]","[nan, nan]","['P', 'B']","Bei Lehrerinnen, Buchhalterinnen und manchen anderen weiblichen Berufen erscheint der Beruf mit der Verehelichung nicht vereinbar."
414,"In the bloodletting carried out by intolerant princes in Roman Europe, but also in the Germanic Alpine countries, in the time of the Counter-Reformation and even before that, it was primarily those who were stronger-willed, more inflexible, that was to say, moral values ​​that were affected.",1,3,0,Metaphernkandidat,"[nan, nan, 'Aderlaß', nan]","[nan, nan, 'in der Zeit der Gegenreformation', nan]","['T', 'P', 'B', 'GoldStandard']","Bei dem Aderlaß, den in der Zeit der Gegenreformation und schon vorher unduldsame Fürsten im romanischen Europa, aber auch in den germanischen Alpenländern vorgenommen haben, wurden allerdings in erster Linie die Willensfesterem Unbeugsameren betroffen, also Mehrwertigkeiten der Moral."
415,"Marriage to slaves, most of whom were not from the tribe, was forbidden by the Romans until the late Imperial period.",0,2,0,,"[nan, nan]","[nan, nan]","['B', 'P']",Bei den Römern war bis in die spätere Kaiserzeit die Ehe mit dem meist stammesfrenden Sklaven verboten.
416,"Among the veterans of 1848, among the elders among the Social Democrats who can't get away from Marx, the frequent recurrence of the same entrenched ideas is called doctrinaireism; the older National Liberals remain on the shore, while the National Liberal youth swim out into socio-political waters.",3,1,0,Metapher,"['nationalliberale Jugend', nan, 'auf sozialpolitisches Fahrwasser hinausschwimmt', ""['auf sozialpolitisches Fahrwasser hinausschwimmt', 'nationalliberale Jugend']""]","['sozialpolitisches Fahrwasser hinausschwimmt', nan, 'Gedanken als Doktrinarismus', ""['Gedanken als Doktrinarismus', 'sozialpolitisches Fahrwasser hinausschwimmt']""]","['T', 'P', 'B', 'GoldStandard']","Bei den Veteranen von 1848, bei den Alten unter den Sozialdemokraten die nicht von Marx loskommen können, bezeichnet man die häufige Wiederkehr der selben festsitzenden Gedanken als Doktrinarismus; die älteren Nationalliberalen bleiben am Ufer, während die nationalliberale Jugend auf sozialpolitisches Fahrwasser hinausschwimmt."
417,"When mixing blondes and brunettes, it is not uncommon for eyebrows and eyelid hair to be of different colors.",0,2,0,,"[nan, nan]","[nan, nan]","['B', 'P']","Bei der Vermischung von Blonden und Brünetten geschieht es nicht selten, dass Augenbrauen und Lidhaare verschiedene Farbe haben."
418,"At the first scent of danger, a shrill whinny calls the herd together; the mares and colts are surrounded by the stallions and geldings; the strongest and best of the latter occupy the sides of the irregular tangle, and the brave and pugnacious stallions occupy the corners or salient points.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['B', 'T', 'P', 'GoldStandard']","Bei der ersten Witterung von Gefahr ruft ein schrilles Wiehern die Herde zusammen; die Stuten und Füllen werden umgeben von den Hengsten und Wallachen; die stärksten und besten der letzteren besetzen die Seiten des unregelmäßigen Knäuels, und die mutigen und kampflustigen Hengste die Ecken oder vorspringenden Punkte."
419,The reputation of the government also suffers under this system.,0,2,0,,"[nan, nan]","[nan, nan]","['P', 'B']",Bei diesem System leidet auch das Ansehen der Regierung.
420,"A large number of laws are not granted funds to carry them out, and consequently remain dead letters.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Bei einer großen Anzahl von Gesetzen werden keine Mittel bewilligt, um dieselben zur Ausführung zu bringen, und sie bleiben infolgedessen tote Buchstaben."
421,"Among many farming peoples, the men are considered the owners of the land and there is no trace of the so-called mother right.",0,2,0,,"[nan, nan]","[nan, nan]","['P', 'B']",Bei vielen ackerbautreibenden Völkern gelten die Männer als die Eigentümer des Bodens und ist von dem sogenannten Mutterrecht keine Spur zu finden.
422,"Bismarck's confidence that Germany could ride when it is in the saddle seems too optimistic to us, applied to each individual voter. A preliminary exercise in political activity would be decidedly appropriate here.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Bismarcks Zuversicht, daß Deutschland reiten könne, wenn es im Sattel sitzt scheint uns, auf jeden einzelnen Wähler übertragen, zu optimistisch Eine Vorübung in politischer Betätigung wäre hier entschieden sinngemäß."
423,"Let us stop for a moment at this process, which took place in the past four centuries; it is suitable both to open up to us the causes of the superiority of the European and to further illustrate to us his peculiarity as a constant race.",1,3,0,Metaphernkandidat,"[nan, 'verflossenen', nan, nan]","[nan, 'vier Jahrhunderten', nan, nan]","['B', 'P', 'T', 'GoldStandard']","Bleiben wir bei diesem Vorgange, der sich in den verflossenen vier Jahrhunderten abspielte, einen Augenblick stehen; er ist geeignet, uns sowohl die Ursachen der Überlegenheit des Europäers zu erschließen, wie auch, uns seine Eigenart als konstante Rasse noch weiter zu veranschaulichen."
424,The Jews have shown themselves to be the only successful competitors of the Germans; but we agree with Lapouge that their rule will be only partial and temporary.,0,2,0,,"[nan, nan]","[nan, nan]","['B', 'P']",DIe Juden haben sich als einzige erfolgreiche Konkurrenz der Germanen gezeigt; aber wir sind mit Lapouge der Überzeugung dass ihre Herrschaft nur eine teilweise und vorübergehende sein wird.
425,"Since organic nature emerged from inorganic nature, and man represents the cornerstone of the organic world, so to speak, human life must ultimately rest on such forces as are already found in inorganic nature.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Da die organische Natur aus der anorganischen hervorging, und der Mensch gewissermaßen den Schlußstein der organischen Welt darstellt, so muß auch das Leben des Menschen in letzter Linie auf solchen Kräften beruhen, wie man sie schon in der anorganischen Natur findet."
426,"On the other hand, modern science has not become the guide of life in the highest sense.' This must be admitted without fail; if, however, modern science has not yet succeeded in appearing as the guide of life in the highest sense, this does not mean much, since we can say with all certainty that a conclusive judgment on the efficiency of modern science for practical life is currently not even possible.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'B', 'P', 'GoldStandard']","Dagegen ist die moderne Wissenschaft zur Führerin des Lebens im höchsten Sinne nicht geworden.«  Dies ist unbedingt zuzugeben; wenn es indessen der modernen Wissenschaft bisher nicht gelungen ist, als Führerin des Lebens im höchsten Sinne aufzutreten, so will dies noch nicht viel besagen, da wir mit aller Bestimmtheit behaupten können, daß ein abschließendes Urteil über die Leistungsfähigkeit der modernen Wissenschaft für das praktische Leben gegenwärtig noch gar nicht möglich ist."
427,Withering away can be more desolate than being crushed by the falling stars.,1,3,0,Metaphernkandidat,"['erschlagen zu werden', nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']",Dahinzuwelken kann trostloser sein als von den herabstürzenden Sternen erschlagen zu werden.
428,"In doing so, he gave many suggestions, even though his artistic vision of the overall picture can be listed both as a whole and in detail.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['B', 'P', 'T', 'GoldStandard']",Damit hat er viele Anregungen gegeben mag auch sein in künstlerischem Schauen entworfenes Gesamtbild im ganzen und im einzelnen verzeichnet sein.
429,Then they are likely to remain unmarried and the good dispositions will not be propagated.,0,2,0,,"[nan, nan]","[nan, nan]","['P', 'B']","Dann bleiben sie voraussichtlich unverheiratet, und die guten Anlagen werden nicht fortgepflanzt."
430,Then he exposes himself to the harshest criticism in front of the forum of his own conscience.,1,4,0,Metaphernkandidat,"['vor dem Forum', nan, nan, nan, nan]","['schärfsten Kritik', nan, nan, nan, nan]","['K', 'P', 'B', 'A', 'GoldStandard']",Dann setzt er sich der schärfsten Kritik vor dem Forum seines eigenen Gewissens aus.
431,From this the mother's right developed; according to which the children belong to the mother.,0,2,0,,"[nan, nan]","[nan, nan]","['P', 'B']",Daraus habe sich das Mutterrecht entwickelt; nach welchem die Kinder zu der Mutter gehören.
432,That is why it is also assumed here that the material from which the lower classes are made is the dregs of society2).,1,3,0,Metaphernkandidat,"[nan, 'der Bodensatz', nan, nan]","[nan, 'das Material, aus dem die unteren Klassen bestehen', nan, nan]","['P', 'K', 'B', 'GoldStandard']","Darum nimmt man hier auch an, das Material, aus dem die unteren Klassen bestehen, sei der Bodensatz der Gesellschaft2)."
433,"Thinking becomes difficult for him, he does not exert his mind, and he finally comes to the point where his imagination overwhelms his mind and reason, his passions dominate his intellect, and he therefore loses out against nations in the struggle for existence which the reverse is the case.",4,0,0,Metapher,"['überwuchern', 'überwuchern', 'überwuchern', ""['überwuchern', 'überwuchern', 'überwuchern']""]","['Einbildungskraft', 'daß seine Einbildungskraft seinen Verstand und seine Vernunft', 'seinen Verstand und seine Vernunft', ""['daß seine Einbildungskraft seinen Verstand und seine Vernunft', 'seinen Verstand und seine Vernunft', 'Einbildungskraft']""]","['T', 'P', 'B', 'GoldStandard']","Das Denken wird ihm schwer, er strengt seinen Verstand nicht an und er kommt schließlich dahin, daß seine Einbildungskraft seinen Verstand und seine Vernunft überwuchern, daß seine Leidenschaften seinen Intellekt beherrschen, und daß er daher im Kampf ums Dasein den Kürzeren zieht gegen Nationen, bei welchen das Umgekehrte der Fall ist."
434,The family life of the apes results primarily from the fact that the mother has a great love for her children and because the children grow up slowly and stay with their mother for a long time.,0,2,0,,"[nan, nan]","[nan, nan]","['P', 'B']","Das Familienleben der Affen ergibt sich zunächst daraus, da die Mutter eine große Liebe zu ihren Kindern besitzt und da die Kinder langsam heranwachsen und lange bei der Mutter bleiben."
435,"The law is not abolished by this, but it must be regarded as unconstitutional and very soon becomes a dead letter through such a judgment.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['B', 'P', 'T', 'GoldStandard']","Das Gesetz ist dadurch nicht aufgehoben, muß aber als unkonstitutionell angesehen werden und wird durch ein solches Urteil sehr bald zum toten Buchstaben."
436,"The weight he gives to the harmless process of late indentation in his own work presupposes that the return point of this circle, this repetition of the same, had a specific 'significance' for him.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Das Gewicht, das er dem harmlosen Vorgang mit der späten Einrückung in das eigene Werk gibt, setzt voraus, daß der Rückkehrpunkt dieses Kreises, dieser Wiederholung des Gleichen, für ihn eine spezifische ‚Bedeutsamkeit‘ hatte."
