index,Textstelle,Metapher,Kandidat,Nein,Metapher?,Fokus,Rahmen,Annotator,orig
397,"Politiske partier er mest fremtrædende og succesrige i republikanske stater, hvor folket direkte deltager i lovgivning, administration og retsvæsen gennem møder og afstemninger.",0,2,0,,"[nan, nan]","[nan, nan]","['B', 'P']","Am deutlichsten und und erfolgreichsten treten politische Parteien in republikanischen Staaten auf, wo das Volk durch Versammlungen und Abstimmungen unmittelbar an Gesetzgebung, Verwaltung und Rechtsprechung teilnimmt."
398,Det liberale parti har i længst tid fastholdt traditionelle holdninger til spørgsmålene om beskyttelsestold og frihandel.,0,2,0,,"[nan, nan]","[nan, nan]","['B', 'P']",Am längsten hat die freisinnige Partei die traditionellen Anschauungen in den Fragen des Schutzzolls und Freihandels aufrecht erhalten.
399,"Antisemitisme eksisterede allerede i antikken, hvilket Flavius ​​​​Josephus' polemik mod Apion beviser.",0,2,0,,"[nan, nan]","[nan, nan]","['B', 'P']","Antisemitismus hat es schon im Altertum gegeben, wie die Streitschrift des Flavius Josephus gegen Apion beweist."
400,"A. Monti fandt også, at hovedomkredsen hos nyfødte piger var 1,5 cm mindre end hos drenge.",0,2,0,,"[nan, nan]","[nan, nan]","['B', 'P']","Auch A. Monti fand bei neugeborenen Mädchen den Kopfumfang um 0,5cm geringer als bei Knaben."
401,"Selv med dyr, især sociale, er der en slags tradition, hvor de unge lærer af de gamle.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Auch bei Tieren, besonders bei gesellig lebenden, gibt es eine Art von Tradition, indem die Jungen von den Alten lernen."
402,"Selv i rene racer er der fysiske forskelle mellem stammer, inden for stammer mellem køn og endelig mellem individer.",0,2,0,,"[nan, nan]","[nan, nan]","['B', 'P']","Auch bei reinen Rassen treten physische Differenzen von Stämmen, innerhalb der Stämme von Geschlechtern und hier schließlich von Individuen auf."
403,"Karaktertræk og mentale evner observeres også i den alder, hvor de optrådte hos forældrene.",0,2,0,,"[nan, nan]","[nan, nan]","['B', 'P']","Auch beobachtet man Charaktereigenschaften und geistige Fähigkeiten in dem entsprechenden Lebensalter, in dem sie bei den Eltern sich zeigten."
404,Det er heller ikke anderledes med kunstneren.,0,5,0,Metaphernkandidat,"[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","['K', 'P', 'B', 'A', 'GoldStandard']",Auch das ist beim Künstler nicht anders.
405,"Denne lignelse om den fortabte søn er også historien om en storstilet afslutning af en cirkel, hvorfra det fjerneste punkt er præget af ordene jeg vil gå til min far.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Auch dies [die Parabel vom verlorenen Sohn] ist die Geschichte eines weiträumigen Kreisschlusses, dessen ausgangsfernster Punkt durch die Worte bezeichnet ist: Ich will zu meinem Vater gehen."
406,"Selvom det er sandt, at mennesket skaber historie, laver det ikke mindst én af dens bivirkninger, som er 'opladningen' af fragmenter af den menneskelige verden med mening.",1,3,0,Metaphernkandidat,"['Nebenwirkungen machen', nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Auch wenn gilt, daß der Mensch die Geschichte macht, so macht er doch wenigstens eine ihrer Nebenwirkungen nicht, die in der ‚Aufladung‘ von Bestandstücken der menschlichen Welt mit Bedeutsamkeit besteht."
407,"På det naturvidenskabelige område er nogen dog bestemt ikke en personlighed, der træder ind på scenen som en impresario for den sag, han bør hellige sig, som vil legitimere sig gennem erfaring og spørger Hvordan beviser jeg, at jeg er noget andet end blot en Ekspert, hvordan formår jeg at sige noget, i form eller substans, som ingen har sagt som jeg før - et fænomen, der opstår i massevis i dag, som virker småligt overalt, og som nedgør dem, der spørger spørgsmål som dette, i stedet for at indre hengivenhed til opgaven og til den alene løfter ham til højden og værdigheden af ​​den sag, han bekender sig til at tjene.",0,5,0,Metaphernkandidat,"[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","['K', 'P', 'B', 'A', 'GoldStandard']","Auf dem Gebiet der Wissenschaft aber ist derjenige ganz gewiß keine „Persönlichkeit“, der als Jmpresario der sache, der er sich hingeben sollte, mit auf die Bühne tritt, sich durch „Erleben“ legitimieren möchte und fragt: Wie beweise ich, daß ich etwas anderes bin als nur ein „Fachmann“, wie mache ich es, daß ich, in der Form oder in der sache, etwas sage, das so noch keiner gesagt hat wie ich: – eine heute massenhaft auftretende Erscheinung, die überall kleinlich wirkt, und die denjenigen herabsetzt, der so fragt, statt daß ihn die innere Hingabe an die Aufgabe und nur an sie auf die Höhe und zu der Würde der sache emporhöbe, der er zu dienen vorgibt."
408,"Anvendt på den menneskelige races urtid fører denne viden til den konklusion, at urfolket aldrig levede i idyllisk fred.",0,2,0,,"[nan, nan]","[nan, nan]","['P', 'B']","Auf die Urzeit des Menschengeschlechtes angewendet, führt diese Erkenntnis zu dem Schlusse, daß die Urmenschen niemals in idyllischem Frieden lebten."
409,"Af hele beretningen kan man se, at forfatteren langvejs fra holdt et varmt hjerte for sit fædrelands ve og vel.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Aus der ganzen Darstellung erkennt man, daß der Verfasser in weiter Ferne ein warmes Herz für das Wohl seines Vaterlandes bewahrte."
410,"Betydning giver mulighed for en 'tæthed', der udelukker tomrum og tomme tider, men også en ubestemmelighed af datering og lokalisering, der svarer til allestedsnærværende.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Bedeutsamkeit erlaubt eine ‚Dichte‘, die Leerräume und Leerzeiten ausschließt, aber auch eine Unbestimmtheit der Datierung und Lokalisierung, die der Ubiquität gleichkommt."
411,"Betydning må derfor have sit eget forhold til virkeligheden, et fundament for virkelighedsstatus.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Bedeutsamkeit muß also einen eigenen Wirklichkeitsbezug, ein Fundament von Wirklichkeitsrang haben."
412,Hos Dante bliver han en meningsløshed i sin underkastelse af verdensnysgerrigheden.,0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']",Bei Dante wird er zur Figur der Sinnlosigkeit in seinem Verfallensein an die Weltneugierde.
413,"For lærere, bogholdere og nogle andre kvindeerhverv ser erhvervet ikke ud til at være foreneligt med ægteskab.",0,2,0,,"[nan, nan]","[nan, nan]","['P', 'B']","Bei Lehrerinnen, Buchhalterinnen und manchen anderen weiblichen Berufen erscheint der Beruf mit der Verehelichung nicht vereinbar."
414,"I den blodudladning udført af intolerante fyrster i det romerske Europa, men også i de germanske alpelande, i modreformationens tid og endnu før det, var det primært dem, der var viljestærke, mere ufleksible, det ville sige. , moralske værdier, der blev påvirket.",1,3,0,Metaphernkandidat,"[nan, nan, 'Aderlaß', nan]","[nan, nan, 'in der Zeit der Gegenreformation', nan]","['T', 'P', 'B', 'GoldStandard']","Bei dem Aderlaß, den in der Zeit der Gegenreformation und schon vorher unduldsame Fürsten im romanischen Europa, aber auch in den germanischen Alpenländern vorgenommen haben, wurden allerdings in erster Linie die Willensfesterem Unbeugsameren betroffen, also Mehrwertigkeiten der Moral."
415,"Ægteskab med slaver, hvoraf de fleste ikke var fra stammen, var forbudt af romerne indtil den sene kejserperiode.",0,2,0,,"[nan, nan]","[nan, nan]","['B', 'P']",Bei den Römern war bis in die spätere Kaiserzeit die Ehe mit dem meist stammesfrenden Sklaven verboten.
416,"Blandt veteranerne fra, blandt de gamle blandt socialdemokraterne, der ikke kan komme væk fra Marx, kaldes den hyppige tilbagevenden af ​​de samme forankrede ideer doktrinærisme - de ældre nationalliberale forbliver på kysten, mens de nationalliberale unge svømmer ud på socio- politiske farvande.",3,1,0,Metapher,"['nationalliberale Jugend', nan, 'auf sozialpolitisches Fahrwasser hinausschwimmt', ""['auf sozialpolitisches Fahrwasser hinausschwimmt', 'nationalliberale Jugend']""]","['sozialpolitisches Fahrwasser hinausschwimmt', nan, 'Gedanken als Doktrinarismus', ""['Gedanken als Doktrinarismus', 'sozialpolitisches Fahrwasser hinausschwimmt']""]","['T', 'P', 'B', 'GoldStandard']","Bei den Veteranen von 1848, bei den Alten unter den Sozialdemokraten die nicht von Marx loskommen können, bezeichnet man die häufige Wiederkehr der selben festsitzenden Gedanken als Doktrinarismus; die älteren Nationalliberalen bleiben am Ufer, während die nationalliberale Jugend auf sozialpolitisches Fahrwasser hinausschwimmt."
417,"Når man blander blondiner og brunetter, er det ikke ualmindeligt, at øjenbryn og øjenlågshår har forskellige farver.",0,2,0,,"[nan, nan]","[nan, nan]","['B', 'P']","Bei der Vermischung von Blonden und Brünetten geschieht es nicht selten, dass Augenbrauen und Lidhaare verschiedene Farbe haben."
418,"Ved den første duft af fare kalder en skinger klynker flokken sammen, hopperne og hingstefølene er omgivet af hingstene og vallakerne, de stærkeste og bedste af de sidstnævnte indtager siderne af det uregelmæssige virvar, og de modige og krigsførende hingste hjørnerne eller markante punkter.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['B', 'T', 'P', 'GoldStandard']","Bei der ersten Witterung von Gefahr ruft ein schrilles Wiehern die Herde zusammen; die Stuten und Füllen werden umgeben von den Hengsten und Wallachen; die stärksten und besten der letzteren besetzen die Seiten des unregelmäßigen Knäuels, und die mutigen und kampflustigen Hengste die Ecken oder vorspringenden Punkte."
419,Regeringens omdømme lider også under dette system.,0,2,0,,"[nan, nan]","[nan, nan]","['P', 'B']",Bei diesem System leidet auch das Ansehen der Regierung.
420,En lang række love bevilges ikke midler til at udføre dem og forbliver følgelig døde bogstaver.,0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Bei einer großen Anzahl von Gesetzen werden keine Mittel bewilligt, um dieselben zur Ausführung zu bringen, und sie bleiben infolgedessen tote Buchstaben."
421,"Blandt mange bondefolk betragtes mændene som ejere af jorden, og der er ingen spor af den såkaldte moderret.",0,2,0,,"[nan, nan]","[nan, nan]","['P', 'B']",Bei vielen ackerbautreibenden Völkern gelten die Männer als die Eigentümer des Bodens und ist von dem sogenannten Mutterrecht keine Spur zu finden.
422,"Bismarcks tillid til, at Tyskland kunne ride, når det er i sadlen, forekommer os for optimistisk, anvendt på hver enkelt vælger.En foreløbig øvelse i politisk aktivitet ville her absolut være passende.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Bismarcks Zuversicht, daß Deutschland reiten könne, wenn es im Sattel sitzt scheint uns, auf jeden einzelnen Wähler übertragen, zu optimistisch Eine Vorübung in politischer Betätigung wäre hier entschieden sinngemäß."
423,"Lad os et øjeblik stoppe ved denne proces, som fandt sted i de sidste fire århundreder, og den er velegnet både til at afsløre for os årsagerne til europæernes overlegenhed og til yderligere at illustrere for os deres unikke karakter som en konstant race.",1,3,0,Metaphernkandidat,"[nan, 'verflossenen', nan, nan]","[nan, 'vier Jahrhunderten', nan, nan]","['B', 'P', 'T', 'GoldStandard']","Bleiben wir bei diesem Vorgange, der sich in den verflossenen vier Jahrhunderten abspielte, einen Augenblick stehen; er ist geeignet, uns sowohl die Ursachen der Überlegenheit des Europäers zu erschließen, wie auch, uns seine Eigenart als konstante Rasse noch weiter zu veranschaulichen."
424,"Jøderne viste sig at være den eneste succesrige konkurrence for tyskerne, men vi er enige med Lapouge i, at deres styre kun vil være delvist og midlertidigt.",0,2,0,,"[nan, nan]","[nan, nan]","['B', 'P']",DIe Juden haben sich als einzige erfolgreiche Konkurrenz der Germanen gezeigt; aber wir sind mit Lapouge der Überzeugung dass ihre Herrschaft nur eine teilweise und vorübergehende sein wird.
425,"Da den organiske natur er opstået fra den uorganiske natur, og mennesket så at sige repræsenterer hjørnestenen i den organiske verden, må menneskets liv i sidste ende hvile på sådanne kræfter, som allerede findes i den uorganiske natur.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Da die organische Natur aus der anorganischen hervorging, und der Mensch gewissermaßen den Schlußstein der organischen Welt darstellt, so muß auch das Leben des Menschen in letzter Linie auf solchen Kräften beruhen, wie man sie schon in der anorganischen Natur findet."
426,"På den anden side er moderne videnskab blevet til ingenting. Dette må ubetinget indrømmes, hvis det dog endnu ikke er lykkedes at fremstå som en livsleder i højeste forstand, det betyder ikke meget, da vi med al sikkerhed kan hævde, at en endegyldig dom over den moderne videnskabs effektivitet for det praktiske liv er i øjeblikket ikke engang muligt.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'B', 'P', 'GoldStandard']","Dagegen ist die moderne Wissenschaft zur Führerin des Lebens im höchsten Sinne nicht geworden.«  Dies ist unbedingt zuzugeben; wenn es indessen der modernen Wissenschaft bisher nicht gelungen ist, als Führerin des Lebens im höchsten Sinne aufzutreten, so will dies noch nicht viel besagen, da wir mit aller Bestimmtheit behaupten können, daß ein abschließendes Urteil über die Leistungsfähigkeit der modernen Wissenschaft für das praktische Leben gegenwärtig noch gar nicht möglich ist."
427,At visne væk kan være mere øde end at blive knust af de faldende stjerner.,1,3,0,Metaphernkandidat,"['erschlagen zu werden', nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']",Dahinzuwelken kann trostloser sein als von den herabstürzenden Sternen erschlagen zu werden.
428,"Derved gav han mange forslag, selvom hans kunstneriske syn på helhedsbilledet kan opremses både som helhed og i detaljer.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['B', 'P', 'T', 'GoldStandard']",Damit hat er viele Anregungen gegeben mag auch sein in künstlerischem Schauen entworfenes Gesamtbild im ganzen und im einzelnen verzeichnet sein.
429,"Så forbliver de sandsynligvis ugifte, og de gode dispositioner bliver ikke udbredt.",0,2,0,,"[nan, nan]","[nan, nan]","['P', 'B']","Dann bleiben sie voraussichtlich unverheiratet, und die guten Anlagen werden nicht fortgepflanzt."
430,Så udsætter han sig selv for den hårdeste kritik foran sin egen samvittigheds forum.,1,4,0,Metaphernkandidat,"['vor dem Forum', nan, nan, nan, nan]","['schärfsten Kritik', nan, nan, nan, nan]","['K', 'P', 'B', 'A', 'GoldStandard']",Dann setzt er sich der schärfsten Kritik vor dem Forum seines eigenen Gewissens aus.
431,"Heraf udviklede den moderlige ret, ifølge hvilken børnene tilhører moderen.",0,2,0,,"[nan, nan]","[nan, nan]","['P', 'B']",Daraus habe sich das Mutterrecht entwickelt; nach welchem die Kinder zu der Mutter gehören.
432,"Derfor antages det her, at det stof, som de lavere klasser er lavet af, er samfundets affald.",1,3,0,Metaphernkandidat,"[nan, 'der Bodensatz', nan, nan]","[nan, 'das Material, aus dem die unteren Klassen bestehen', nan, nan]","['P', 'K', 'B', 'GoldStandard']","Darum nimmt man hier auch an, das Material, aus dem die unteren Klassen bestehen, sei der Bodensatz der Gesellschaft2)."
433,"Tænkningen bliver vanskelig for ham, han anstrenger sig ikke, og han kommer til sidst til det punkt, hvor hans fantasi overvælder hans sind og fornuft, hans lidenskaber dominerer hans intellekt, og han taber derfor mod nationerne i den kamp for tilværelsen, som omvendt er tilfældet.",4,0,0,Metapher,"['überwuchern', 'überwuchern', 'überwuchern', ""['überwuchern', 'überwuchern', 'überwuchern']""]","['Einbildungskraft', 'daß seine Einbildungskraft seinen Verstand und seine Vernunft', 'seinen Verstand und seine Vernunft', ""['daß seine Einbildungskraft seinen Verstand und seine Vernunft', 'seinen Verstand und seine Vernunft', 'Einbildungskraft']""]","['T', 'P', 'B', 'GoldStandard']","Das Denken wird ihm schwer, er strengt seinen Verstand nicht an und er kommt schließlich dahin, daß seine Einbildungskraft seinen Verstand und seine Vernunft überwuchern, daß seine Leidenschaften seinen Intellekt beherrschen, und daß er daher im Kampf ums Dasein den Kürzeren zieht gegen Nationen, bei welchen das Umgekehrte der Fall ist."
434,"Abernes familieliv skyldes primært, at moderen har en stor kærlighed til sine børn, og fordi børnene vokser langsomt op og bliver hos deres mor i lang tid.",0,2,0,,"[nan, nan]","[nan, nan]","['P', 'B']","Das Familienleben der Affen ergibt sich zunächst daraus, da die Mutter eine große Liebe zu ihren Kindern besitzt und da die Kinder langsam heranwachsen und lange bei der Mutter bleiben."
435,"Loven er ikke afskaffet herved, men den må betragtes som grundlovsstridig og bliver meget hurtigt en død bogstav ved sådan en dom.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['B', 'P', 'T', 'GoldStandard']","Das Gesetz ist dadurch nicht aufgehoben, muß aber als unkonstitutionell angesehen werden und wird durch ein solches Urteil sehr bald zum toten Buchstaben."
436,"Den vægt, han tillægger den harmløse proces med sen indrykning i sit eget værk, forudsætter, at denne cirkels tilbagevenden, denne gentagelse af samme, havde en specifik 'betydning' for ham.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Das Gewicht, das er dem harmlosen Vorgang mit der späten Einrückung in das eigene Werk gibt, setzt voraus, daß der Rückkehrpunkt dieses Kreises, dieser Wiederholung des Gleichen, für ihn eine spezifische ‚Bedeutsamkeit‘ hatte."
437,"Huset gennemgår som følge af dets større brug en forvandling, en udvikling, fra den primitive hytte til en yderst kompliceret, videnskabelig og ofte meget kunstnerisk frembringelse.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Das Haus, infolge seiner größeren Benutzung, erleidet eine Umwandlung, eine Evolution, von der primitiven Hütte in eine höchst komplizierte, wissenschaftliche und vielfach auch höchst künstlerische Schöpfung."
438,"Havet er en fantastisk militær vej til alle dele af verden og åben for alle, der ønsker eller kan navigere i det.",1,3,0,Metaphernkandidat,"[nan, nan, 'Heerstraße', nan]","[nan, nan, 'Meer', nan]","['P', 'T', 'B', 'GoldStandard']","Das Meer ist eine große Heerstraße nach allen Teilen der Erde und offen für jeden, der es befahren will oder kann."
439,Navngivningsritualet fungerede ikke uden vibrationer.,2,2,0,Metaphernkandidat,"['Vibration', 'Vibration', nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']",Das Ritual der Namengebung hat nicht ohne Vibration funktioniert.
440,Strafferetten er at betragte som et organ for social selektion.,0,2,0,,"[nan, nan]","[nan, nan]","['B', 'P']",Das Strafrecht ist als ein Organ der sozialen Auslese zu betarchten.
441,"Det ukendte er frelse for verdens Guds børn, kun fordi alt skal være frelse for dem, som ikke hører til denne verden og dens kosmokrator.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Das Unbekannte ist den Weltgottkindern nur deshalb Heil, weil alles ihnen Heil sein muß, was nicht zu dieser Welt und ihrem Kosmokrator gehört."
442,Men det betyder verdens fortryllelse.,0,5,0,Metaphernkandidat,"[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","['K', 'P', 'B', 'A', 'GoldStandard']",Das aber bedeutet: die Entzauberung der Welt.
443,"Det eneste, de europæiske stater kan gøre, er at gemme sig bag høje beskyttelsestold på defensiven og udvikle en meget højere organisation, større viden og endnu mere statssocialisme, meget mere aktivitet og frem for alt meget mere sammenhold i offensiven.",1,3,0,Metaphernkandidat,"['verschanzen', nan, nan, nan]","['hinter hohe Schutzzölle', nan, nan, nan]","['B', 'P', 'T', 'GoldStandard']","Das einzige, was die europäischen Staaten tun können, ist in der Defensive sich ebenso hinter hohe Schutzzölle zu verschanzen und in der Offensive eine viel höhere Organisation, größeres Wissen und noch viel mehr Staatssozialismus, viel mehr Tätigkeit und vor allem viel mehr Einigkeit zu entwickeln."
444,"Det eneste, der hjælper her med at holde debetsaldoen i skak, er beskyttelsestakster på niveau med fabriksskorstene.",1,3,0,Metaphernkandidat,"[nan, nan, 'Fabrikschornsteine', nan]","[nan, nan, 'Schutzzölle', nan]","['P', 'T', 'B', 'GoldStandard']","Das einzige, was hier hilft, um die Debitbilanz in Schranken zu halten, sind Schutzzölle von der Höhe der Fabrikschornsteine."
445,Det engelske parlament var eksemplet med parlamentarisme.,0,2,0,,"[nan, nan]","[nan, nan]","['P', 'B']",Das englische Parlament gab das Vorbild des Parlamentarismus.
446,"Den engelske fuldblodshest viser overalt de samme former og de samme egenskaber på en meget bemærkelsesværdig måde, selv om den ikke er avlet i England eller på det europæiske fastland, men i Amerika eller i Australien, altså under meget forskellige klimatiske og ydre forhold, men i generelt kan man sige, at hesten udelukkende er et produkt af jorden og derfor ændrer form med jorden.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'B', 'P', 'GoldStandard']","Das englische Vollblutpferd bietet überall, auch wenn es nicht in England oder auf dem europäischen Festlande, sondern in Amerika oder in Australien, also unter sehr verschiedenen klimatischen und äußeren Verhältnissen gezogen ist, in ganz bemerkenswerter Weise allenthalben dieselben Formen und dieselben Eigenschaften dar, während man doch im allgemeinen sagen kann, daß das Pferd ganz und gar ein Produkt der Scholle ist und daher mit dem Lande seine Form wechselt."
447,"Den epokelige misforståelse af, at dette kunne være den konceptuelle, systematiske version af den bibelske Gud, er næsten uforståelig, eftersom autarki er det stik modsatte af, hvad der skulle gøre denne Guds frelsesindsats ikke kun forståelig for mennesket, men også troværdig.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Das epochale Mißverständnis, dies könne die begrifflich-systematische Fassung des biblischen Gottes sein, ist nahezu unfaßbar, da doch Autarkie das gerade Gegenteil dessen ist, was den Heilsaufwand dieses Gottes für den Menschen nicht nur verständlich, sondern auch glaubwürdig machen sollte."
448,"Dette fremgår af historisk erfaring, at i disse sidste og højeste spørgsmål har et lille mindretal ofte hævdet at have ret, og det var altid banebrydende profeters lod at svømme mod strømmen, lader Schiller sin Sapieha sige. Følgende erkendelsesteoretiske betragtninger er: forbundet med denne historiske reference, når det fastslås, at og verdensopfattelsen er mere eller mindre universelt anerkendt, så hvis der bliver truffet en vurdering af væsen efter Schean So is, har det overhovedet ingen indflydelse på værdidommen. Så hvis jeg vil have det, sådan skal det være.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['B', 'P', 'T', 'GoldStandard']","Das ergibt sich schon aus der geschichtlichen Erfahrung, daß in diesen letzten und höchsten Fragen schon oft eine kleine Minderheit beansprucht hat, im Recht zu sein, und stets war es das Los bahnbrechender Propheten zunächst gegen den Strom zu schwimmen: »Verstand ist stets bei Wesen nur gewesen«, läßt Schiller seinen Sapieha sagen  Mit diesem geschichtlichen Hinweis verbindet sich folgende erkenntnistheoretische Erwägung: wenn festgestellt wird, die und die Weltauffassung  ist naher allgemein anerkannt, wenn also ein Seinsurteil nach dem Schean »So ist gefällt wird, so hat das gar keinen Einfluß auf das Werturteil: »So will ichs haben, so soll es sein«."
449,"Hele universet ser ud til at være fyldt med verdensæteren, og alle verdener svømmer så at sige i denne æteriske atmosfære.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']",Das ganze Weltall scheint mit dem Weltäther ausgefüllt zu sein und die sämtlichen Welten schwimmen sozusagen in dieser Ätherats mosphäre.
450,Dette er let at forstå ud fra arvelighedsteorien.,0,2,0,,"[nan, nan]","[nan, nan]","['P', 'B']",Das ist aus der Vererbungslehre leicht begreiflich.
451,"Det er en af ​​de former, hvori mennesket søger at gøre sig selv uundværlig for Gud - også som synderen, der bragte ondskaben ind i verden, og endnu ikke som historiens subjekt, hvis afstikkere til den udviklende Gud endelig skal hjælpe til bevidstheden.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Das ist dann eine der Formen, in denen der Mensch sich dem Gott unentbehrlich zu machen sucht – und sei es auch als der Sünder, der die Übel auf die Welt gezogen hat, und noch nicht als das Subjekt der Geschichte, deren Umwege dem werdenden Gott endlich zum Bewußtsein zu verhelfen haben."
452,Dette er afgørende selv for fænomenet med den simulerede nye myte,0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']",Das ist selbst für das Phänomen des simulierten Neumythos entscheidend wichtig;
453,"At tingenes gang gik fra myte til logos er en farlig fejlvurdering, fordi man tror, ​​man er ved at forsikre sig om, at der et eller andet sted i en fjern fortid skete de irreversible fremskridt, at noget er nået langt og fremover kun stadig skulle gøres. fremskridt.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Daß der Gang der Dinge vom Mythos zum Logos vorangeschritten sei, ist deshalb eine gefährliche Verkennung, weil man sich damit zu versichern meint, irgendwo in der Ferne der Vergangenheit sei der irreversible Fortsprung getan worden, der etwas weit hinter sich gebracht zu haben und fortan nur noch Fortschritte tun zu müssen entschieden hätte."
454,"Man kan kun lære af fortidens fremtider, som allerede udgør vores fortid, at fremtiden hverken består af fortidens voksfigurer eller af utopiske ønskers forestillinger.",2,2,0,Metaphernkandidat,"[nan, 'Wachsfiguren', 'Wachsfiguren', nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Daß die Zukunft weder aus den Wachsfiguren der Vergangenheit noch aus den Imagines der utopischen Wünsche besteht, kann man nur an den Zukunften der Vergangenheit lernen, die schon unsere Vergangenheit ausmachen."
455,"Den kendsgerning, at det, der ser ud til at arbejde hen imod rationalitet, tæller med blandt afståelserne, såsom opgivelsen af ​​verdens endelige bolignatur i begyndelsen af ​​den moderne æra, bliver først historisk set som afsavn med stor forsinkelse.",1,3,0,Metaphernkandidat,"['Gehäusehaftigkeit', nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Daß, was der Rationalität zuzuarbeiten scheint, doch zu den Verzichten zählt, wie die Preisgabe der endlichen Gehäusehaftigkeit der Welt am Anfang der Neuzeit, wird als Entbehrung erst mit großer Verspätung geschichtlich empfindbar."
456,"Overalt ser Efeseren et spil af modsatrettede kræfter og egenskaber, der gensidigt bestemmer og fremmer hinanden.En polaritetslov forekommer ham at omfatte hele begivenheden og at omfatte alle individuelle regelmæssigheder.",3,1,0,Metapher,"['umspannen', nan, 'zu umspannen', ""['zu umspannen', 'umspannen']""]","['Gesetz der Polarität', nan, 'ein Gesetz der Polarität scheint ihm das Gesamtgeschehen', ""['ein Gesetz der Polarität scheint ihm das Gesamtgeschehen', 'Gesetz der Polarität']""]","['T', 'B', 'P', 'GoldStandard']","Dem Blick des Ephesiers enthüllt sich allenthalben ein Spiel gegensätzlicher Kräfte und Eigenschaften, die sich wechselseitig bedingen und fördern; ein Gesetz der Polarität scheint ihm das Gesamtgeschehen zu umspannen und alle einzelnen Gesetzmäßigkeiten zu umfassen."
