index,Textstelle,Metapher,Kandidat,Nein,Metapher?,Fokus,Rahmen,Annotator,orig
426,"Andererseits ist die moderne Wissenschaft zu nichts geworden. Dies muss vorbehaltlos zugegeben werden, wenn es ihr aber noch nicht gelungen ist, als Lebensführer im höchsten Sinne aufzutreten, macht es nicht viel aus, da wir mit aller Gewissheit ein abschließendes Urteil über die Leistungsfähigkeit der modernen Wissenschaft für sich in Anspruch nehmen können das praktische Leben ist derzeit gar nicht möglich.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'B', 'P', 'GoldStandard']","Dagegen ist die moderne Wissenschaft zur Führerin des Lebens im höchsten Sinne nicht geworden.«  Dies ist unbedingt zuzugeben; wenn es indessen der modernen Wissenschaft bisher nicht gelungen ist, als Führerin des Lebens im höchsten Sinne aufzutreten, so will dies noch nicht viel besagen, da wir mit aller Bestimmtheit behaupten können, daß ein abschließendes Urteil über die Leistungsfähigkeit der modernen Wissenschaft für das praktische Leben gegenwärtig noch gar nicht möglich ist."
427,"Absterben kann trostloser sein, als von den fallenden Sternen zermalmt zu werden.",1,3,0,Metaphernkandidat,"['erschlagen zu werden', nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']",Dahinzuwelken kann trostloser sein als von den herabstürzenden Sternen erschlagen zu werden.
428,"Dabei machte er viele Anregungen, obwohl seine künstlerische Sicht auf das große Ganze sowohl im Ganzen als auch im Detail aufgezählt werden kann.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['B', 'P', 'T', 'GoldStandard']",Damit hat er viele Anregungen gegeben mag auch sein in künstlerischem Schauen entworfenes Gesamtbild im ganzen und im einzelnen verzeichnet sein.
429,Dann werden sie wahrscheinlich unverheiratet bleiben und die guten Gesinnungen werden sich nicht ausbreiten.,0,2,0,,"[nan, nan]","[nan, nan]","['P', 'B']","Dann bleiben sie voraussichtlich unverheiratet, und die guten Anlagen werden nicht fortgepflanzt."
430,Dann setzt er sich vor dem Forum seines eigenen Gewissens schärfster Kritik aus.,1,4,0,Metaphernkandidat,"['vor dem Forum', nan, nan, nan, nan]","['schärfsten Kritik', nan, nan, nan, nan]","['K', 'P', 'B', 'A', 'GoldStandard']",Dann setzt er sich der schärfsten Kritik vor dem Forum seines eigenen Gewissens aus.
431,"Daraus entwickelte sich das Mutterrecht, wonach die Kinder der Mutter gehören.",0,2,0,,"[nan, nan]","[nan, nan]","['P', 'B']",Daraus habe sich das Mutterrecht entwickelt; nach welchem die Kinder zu der Mutter gehören.
432,"Daher wird hier angenommen, dass die Substanz, aus der die unteren Klassen bestehen, der Abfall der Gesellschaft ist.",1,3,0,Metaphernkandidat,"[nan, 'der Bodensatz', nan, nan]","[nan, 'das Material, aus dem die unteren Klassen bestehen', nan, nan]","['P', 'K', 'B', 'GoldStandard']","Darum nimmt man hier auch an, das Material, aus dem die unteren Klassen bestehen, sei der Bodensatz der Gesellschaft2)."
433,"Das Denken fällt ihm schwer, er strengt sich nicht an, und schließlich kommt er an den Punkt, an dem seine Vorstellungskraft seinen Verstand und seine Vernunft überwältigt, seine Leidenschaften seinen Intellekt beherrschen und er deshalb im Kampf ums Dasein gegen die Nationen verliert, was der ist andersherum der Fall.",4,0,0,Metapher,"['überwuchern', 'überwuchern', 'überwuchern', ""['überwuchern', 'überwuchern', 'überwuchern']""]","['Einbildungskraft', 'daß seine Einbildungskraft seinen Verstand und seine Vernunft', 'seinen Verstand und seine Vernunft', ""['daß seine Einbildungskraft seinen Verstand und seine Vernunft', 'seinen Verstand und seine Vernunft', 'Einbildungskraft']""]","['T', 'P', 'B', 'GoldStandard']","Das Denken wird ihm schwer, er strengt seinen Verstand nicht an und er kommt schließlich dahin, daß seine Einbildungskraft seinen Verstand und seine Vernunft überwuchern, daß seine Leidenschaften seinen Intellekt beherrschen, und daß er daher im Kampf ums Dasein den Kürzeren zieht gegen Nationen, bei welchen das Umgekehrte der Fall ist."
434,"Das Familienleben der Affen ist in erster Linie darauf zurückzuführen, dass die Mutter ihre Kinder sehr liebt und die Kinder langsam heranwachsen und lange bei der Mutter bleiben.",0,2,0,,"[nan, nan]","[nan, nan]","['P', 'B']","Das Familienleben der Affen ergibt sich zunächst daraus, da die Mutter eine große Liebe zu ihren Kindern besitzt und da die Kinder langsam heranwachsen und lange bei der Mutter bleiben."
435,"Das Gesetz ist damit zwar nicht abgeschafft, muss aber als verfassungswidrig angesehen werden und wird bei einem solchen Urteil sehr schnell toter Buchstabe.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['B', 'P', 'T', 'GoldStandard']","Das Gesetz ist dadurch nicht aufgehoben, muß aber als unkonstitutionell angesehen werden und wird durch ein solches Urteil sehr bald zum toten Buchstaben."
436,"Das Gewicht, das er dem harmlosen Vorgang der späten Einrückung in seinem eigenen Werk beimisst, setzt voraus, dass die Wiederkehr dieses Kreises, diese Wiederholung des Gleichen, für ihn eine spezifische „Bedeutung“ hatte.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Das Gewicht, das er dem harmlosen Vorgang mit der späten Einrückung in das eigene Werk gibt, setzt voraus, daß der Rückkehrpunkt dieses Kreises, dieser Wiederholung des Gleichen, für ihn eine spezifische ‚Bedeutsamkeit‘ hatte."
437,"Durch die stärkere Nutzung durchläuft das Haus eine Transformation, eine Entwicklung, von der primitiven Hütte zu einer äußerst komplizierten, wissenschaftlichen und oft sehr künstlerischen Schöpfung.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Das Haus, infolge seiner größeren Benutzung, erleidet eine Umwandlung, eine Evolution, von der primitiven Hütte in eine höchst komplizierte, wissenschaftliche und vielfach auch höchst künstlerische Schöpfung."
438,"Das Meer ist eine großartige Militärstraße in alle Teile der Welt und offen für jeden, der sie befahren möchte oder kann.",1,3,0,Metaphernkandidat,"[nan, nan, 'Heerstraße', nan]","[nan, nan, 'Meer', nan]","['P', 'T', 'B', 'GoldStandard']","Das Meer ist eine große Heerstraße nach allen Teilen der Erde und offen für jeden, der es befahren will oder kann."
439,Das Namensritual funktionierte nicht ohne Vibrationen.,2,2,0,Metaphernkandidat,"['Vibration', 'Vibration', nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']",Das Ritual der Namengebung hat nicht ohne Vibration funktioniert.
440,Das Strafrecht ist als Organ der gesellschaftlichen Auslese zu betrachten.,0,2,0,,"[nan, nan]","[nan, nan]","['B', 'P']",Das Strafrecht ist als ein Organ der sozialen Auslese zu betarchten.
441,"Das Unbekannte ist Heil für die Kinder Gottes der Welt, nur weil alles Heil sein muss für die, die nicht zu dieser Welt und ihrem Kosmokraten gehören.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Das Unbekannte ist den Weltgottkindern nur deshalb Heil, weil alles ihnen Heil sein muß, was nicht zu dieser Welt und ihrem Kosmokrator gehört."
442,Aber das bedeutet die Verzauberung der Welt.,0,5,0,Metaphernkandidat,"[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","['K', 'P', 'B', 'A', 'GoldStandard']",Das aber bedeutet: die Entzauberung der Welt.
443,"Das Einzige, was die europäischen Staaten tun können, ist sich hinter hohen Verteidigungszöllen zu verstecken und eine viel höhere Organisation, mehr Wissen und noch mehr Staatssozialismus, viel mehr Aktivität und vor allem viel mehr Geschlossenheit in der Offensive zu entwickeln.",1,3,0,Metaphernkandidat,"['verschanzen', nan, nan, nan]","['hinter hohe Schutzzölle', nan, nan, nan]","['B', 'P', 'T', 'GoldStandard']","Das einzige, was die europäischen Staaten tun können, ist in der Defensive sich ebenso hinter hohe Schutzzölle zu verschanzen und in der Offensive eine viel höhere Organisation, größeres Wissen und noch viel mehr Staatssozialismus, viel mehr Tätigkeit und vor allem viel mehr Einigkeit zu entwickeln."
444,"Das Einzige, was hier hilft, den Sollsaldo im Zaum zu halten, sind Schutzquoten auf der Ebene der Fabrikschornsteine.",1,3,0,Metaphernkandidat,"[nan, nan, 'Fabrikschornsteine', nan]","[nan, nan, 'Schutzzölle', nan]","['P', 'T', 'B', 'GoldStandard']","Das einzige, was hier hilft, um die Debitbilanz in Schranken zu halten, sind Schutzzölle von der Höhe der Fabrikschornsteine."
445,Das englische Parlament war das Beispiel des Parlamentarismus.,0,2,0,,"[nan, nan]","[nan, nan]","['P', 'B']",Das englische Parlament gab das Vorbild des Parlamentarismus.
446,"Das Englische Vollblutpferd zeigt überall in sehr bemerkenswerter Weise die gleichen Formen und die gleichen Eigenschaften, auch wenn es nicht in England oder auf dem europäischen Festland, sondern in Amerika oder Australien, also unter sehr unterschiedlichen klimatischen und äußeren Bedingungen, gezüchtet wird allgemein kann man sagen, dass das pferd ausschließlich ein produkt der erde ist und daher mit der erde seine form verändert.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'B', 'P', 'GoldStandard']","Das englische Vollblutpferd bietet überall, auch wenn es nicht in England oder auf dem europäischen Festlande, sondern in Amerika oder in Australien, also unter sehr verschiedenen klimatischen und äußeren Verhältnissen gezogen ist, in ganz bemerkenswerter Weise allenthalben dieselben Formen und dieselben Eigenschaften dar, während man doch im allgemeinen sagen kann, daß das Pferd ganz und gar ein Produkt der Scholle ist und daher mit dem Lande seine Form wechselt."
447,"Der epochemachende Irrglaube, dies könne die konzeptionelle, systematische Version des biblischen Gottes sein, ist kaum nachvollziehbar, da Autarkie das genaue Gegenteil von dem ist, was das Heilsstreben dieses Gottes für den Menschen nicht nur nachvollziehbar, sondern auch glaubwürdig machen sollte.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Das epochale Mißverständnis, dies könne die begrifflich-systematische Fassung des biblischen Gottes sein, ist nahezu unfaßbar, da doch Autarkie das gerade Gegenteil dessen ist, was den Heilsaufwand dieses Gottes für den Menschen nicht nur verständlich, sondern auch glaubwürdig machen sollte."
448,"Das zeigt die geschichtliche Erfahrung, dass in diesen letzten und höchsten Fragen oft eine kleine Minderheit recht hat, und es war immer das Los des wegweisenden Propheten, gegen den Strom zu schwimmen, lässt Schiller seine Sapieha sagen. Folgende erkenntnistheoretische Überlegungen sind mit diesem historischen Bezug verbunden, wenn festgestellt wird, dass das Weltbild mehr oder weniger allgemein anerkannt ist, also eine Seinsbewertung nach Schean So is, für das Werturteil überhaupt keine Rolle spielt. Also wenn ich es will, soll es so sein.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['B', 'P', 'T', 'GoldStandard']","Das ergibt sich schon aus der geschichtlichen Erfahrung, daß in diesen letzten und höchsten Fragen schon oft eine kleine Minderheit beansprucht hat, im Recht zu sein, und stets war es das Los bahnbrechender Propheten zunächst gegen den Strom zu schwimmen: »Verstand ist stets bei Wesen nur gewesen«, läßt Schiller seinen Sapieha sagen  Mit diesem geschichtlichen Hinweis verbindet sich folgende erkenntnistheoretische Erwägung: wenn festgestellt wird, die und die Weltauffassung  ist naher allgemein anerkannt, wenn also ein Seinsurteil nach dem Schean »So ist gefällt wird, so hat das gar keinen Einfluß auf das Werturteil: »So will ichs haben, so soll es sein«."
449,"Das ganze Universum scheint von dem Weltenfresser erfüllt zu sein, und alle Welten schwimmen sozusagen in dieser ätherischen Atmosphäre.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']",Das ganze Weltall scheint mit dem Weltäther ausgefüllt zu sein und die sämtlichen Welten schwimmen sozusagen in dieser Ätherats mosphäre.
450,Dies ist aus der Vererbungstheorie leicht zu verstehen.,0,2,0,,"[nan, nan]","[nan, nan]","['P', 'B']",Das ist aus der Vererbungslehre leicht begreiflich.
451,"Es ist eine jener Formen, in denen der Mensch sich für Gott unentbehrlich machen will – auch als der Sünder, der das Böse in die Welt gebracht hat, und noch nicht als Subjekt der Geschichte, dessen Umwege zum sich entwickelnden Gott schließlich dem Bewusstsein helfen müssen.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Das ist dann eine der Formen, in denen der Mensch sich dem Gott unentbehrlich zu machen sucht – und sei es auch als der Sünder, der die Übel auf die Welt gezogen hat, und noch nicht als das Subjekt der Geschichte, deren Umwege dem werdenden Gott endlich zum Bewußtsein zu verhelfen haben."
452,Das ist sogar für das Phänomen des simulierten neuen Mythos entscheidend,0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']",Das ist selbst für das Phänomen des simulierten Neumythos entscheidend wichtig;
453,"Dass die Dinge vom Mythos zum Logos wurden, ist eine gefährliche Fehleinschätzung, weil man glaubt, dafür zu sorgen, dass irgendwo in der fernen Vergangenheit der unumkehrbare Fortschritt passiert ist, dass etwas weit gekommen ist und in der Zukunft nur noch getan werden muss. Fortschritt.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Daß der Gang der Dinge vom Mythos zum Logos vorangeschritten sei, ist deshalb eine gefährliche Verkennung, weil man sich damit zu versichern meint, irgendwo in der Ferne der Vergangenheit sei der irreversible Fortsprung getan worden, der etwas weit hinter sich gebracht zu haben und fortan nur noch Fortschritte tun zu müssen entschieden hätte."
454,"Aus den Zukünften der Vergangenheit, die unsere Vergangenheit bereits ausmachen, kann man nur lernen, dass die Zukunft weder aus den Wachsfiguren der Vergangenheit noch aus Vorstellungen utopischer Wünsche besteht.",2,2,0,Metaphernkandidat,"[nan, 'Wachsfiguren', 'Wachsfiguren', nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Daß die Zukunft weder aus den Wachsfiguren der Vergangenheit noch aus den Imagines der utopischen Wünsche besteht, kann man nur an den Zukunften der Vergangenheit lernen, die schon unsere Vergangenheit ausmachen."
455,"Dass zu den Verzichten das scheinbar Vernünftige zu zählen ist, wie etwa die Aufgabe der Weltendbehausung zu Beginn der Neuzeit, wird historisch erst mit großer Verzögerung als Entbehrung wahrgenommen.",1,3,0,Metaphernkandidat,"['Gehäusehaftigkeit', nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Daß, was der Rationalität zuzuarbeiten scheint, doch zu den Verzichten zählt, wie die Preisgabe der endlichen Gehäusehaftigkeit der Welt am Anfang der Neuzeit, wird als Entbehrung erst mit großer Verspätung geschichtlich empfindbar."
456,"Überall sehen die Epheser ein Spiel gegensätzlicher Kräfte und Eigenschaften, die sich gegenseitig bedingen und fördern, ein Gesetz der Polarität scheint ihm das ganze Geschehen zu umfassen und alle einzelnen Gesetzmäßigkeiten zu umfassen.",3,1,0,Metapher,"['umspannen', nan, 'zu umspannen', ""['zu umspannen', 'umspannen']""]","['Gesetz der Polarität', nan, 'ein Gesetz der Polarität scheint ihm das Gesamtgeschehen', ""['ein Gesetz der Polarität scheint ihm das Gesamtgeschehen', 'Gesetz der Polarität']""]","['T', 'B', 'P', 'GoldStandard']","Dem Blick des Ephesiers enthüllt sich allenthalben ein Spiel gegensätzlicher Kräfte und Eigenschaften, die sich wechselseitig bedingen und fördern; ein Gesetz der Polarität scheint ihm das Gesamtgeschehen zu umspannen und alle einzelnen Gesetzmäßigkeiten zu umfassen."
457,"Die Romantiker verbanden die Frivolität der Mythen mit der Ernsthaftigkeit des Verdachts, dass sie die missverstandene Schmuggelware in einer frühesten Offenbarung an die Menschheit versteckten, vielleicht der paradiesischen Erinnerung, die sich so schön mit der platonischen Anamnese verwechseln ließ.",3,1,0,Metapher,"[nan, 'Konterbande', 'Konterbande', 'Konterbande']","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Dem Unernst der Mythen heftet die Romantik den Ernst der Vermutung an, in ihnen verberge sich die verkannte Konterbande einer frühesten Offenbarung an die Menschheit, vielleicht der paradiesischen Erinnerung, die sich so schön mit der platonischen Anamnesis austauschen ließ."
458,"Davor ist jedoch die bloße Bedingung der unbestimmten Verhinderung Angst. Der Übergang von der unmittelbaren Reaktion des punktuellen Reizes zur verantwortlichen Maximalspannung im alarmierten organischen System macht auf Mittel angewiesen, um mit gefährlichen Situationen fertig zu werden, auch wenn sie nicht vermieden werden können.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Dem zuvor aber ist die reine Zuständlichkeit der unbestimmten Prävention die Angst.
 Der Übergang von der momentanen Reaktion auf den punktuellen Reiz zur zuständlichen Höchstspannung des alarmierten organischen Systems macht auf Mittel angewiesen, Gefahrenlagen zu bewältigen, auch wenn ihnen nicht entgangen werden kann."
459,"Folglich sind die drei Departemente ungleich gross, haben aber gleiches Stimmrecht.",0,2,0,,"[nan, nan]","[nan, nan]","['P', 'B']","Dementsprechend sind die drei Abteilungen von ungleicher Größe, haben aber für die Wahl gleiches Recht."
460,"Denn er erfasst nur den kleinsten Teil dessen, was das Geistesleben ständig gebiert, und immer nur etwas Vorläufiges, nichts Endgültiges, und daher ist der Tod für ihn ein bedeutungsloses Ereignis.",2,3,0,Metaphernkandidat,"['das Leben des Geistes', 'neu gebiert', nan, nan, nan]","['neu gebiert', 'das Leben des Geistes', nan, nan, nan]","['K', 'P', 'B', 'A', 'GoldStandard']","Denn er erhascht von dem, was das Leben des Geistes stets neu gebiert, ja nur den winzigsten Teil, und immer nur etwas Vorläufiges, nichts Endgültiges, und deshalb ist der Tod für ihn eine sinnlose Begebenheit."
461,"Denn es stimmt, dass die vorsichtigeren Befürworter eines Naturrechts als des Rechts, das es schon immer gegeben hat, erstens gleich weiter unten im Text mehr darüber erfahren. Soziologie. der eigentliche Punkt wurde dadurch unterbrochen, dass es nicht als durch positives Recht umgestülpt betrachtet und zweitens nicht als solcher Inhalt wie Gleichheit und Freiheit, sondern nur als Begriff allgemeingültiger menschlicher Beziehungen definiert wurde.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['P', 'K', 'B', 'GoldStandard']","Denn es haben zwar die besonneneren Anhänger eines Naturrechts als des »rechten« Rechtes, das von jeher existiert, erstens thn  1) Vgl. weiteres darüber gleich unten im Texte.              Soziologie. 103  die eigentliche Spitze abgebrochen, indem sie es nicht als durch das positive Recht umgestoßen auffaßten und zweitens es auch nicht als einen solchen Inhalt wie Gleichheit und Freiheit, sondern nur als einen Begriff für allgemein gültige menschliche Verhältnisse bestimmt."
462,"Denn aus den vorstehenden Bestimmungen geht hervor, dass jeder andere Reformversuch, der die Ursachen der gesellschaftlichen Entwicklung und ihrer Beschaffenheit nicht berücksichtigt, lediglich als Tendenz zu werten ist, ein Loch ins Wasser zu graben.",1,3,0,Metaphernkandidat,"['ein Loch zu bohren', nan, nan, nan]","['im Wasser', nan, nan, nan]","['P', 'K', 'B', 'GoldStandard']","Denn es ist auf Grund der bisherigen Bestimmungen klar, daß ein jeder sonstige Reformationsversuch der eben mit den Entwicklungsursachen des sozialen Wesens und ihrem Wesen nicht rechnet, einfach als die Tendenz angesehen werden muß, im Wasser ein Loch zu bohren."
463,"Ob die moderne Wissenschaft an den individuellen Ansichten von Lamarck und Darwin festhält oder nicht, spielt keine Rolle. Wichtig ist dagegen, dass wir das Prinzip der mechanischen Kausalität, das Lama und Darwin mit so beispiellosem Erfolg zur Erklärung der Phänomene der Evolution eingesetzt haben, als verlässlichen Kompass nutzen, der uns allein in allen biologischen Studien den Weg weisen kann .",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'B', 'P', 'GoldStandard']","Denn ob die moderne Wissenschaft im einzelnen an den Anschauungen von Lamarck und Darwin festhält oder nicht, das ist unwesentlich Wesentlich ist hingegen, daß wir das Prinzip der mechanischen Kausalität, welches von Lamaer und Darwin mit so beispiellosem Erfolge zur Erklärung der Entwicklungserscheinungen angewandt worden ist, als den zuverlässigen Kompaß betrachten, der uns bei allen biologischen Untersuchungen allein den Weg zu weisen vermag."
464,"Denn es ist eine Schwäche des Zeitschicksals, ihm nicht ins ernste Gesicht sehen zu können.",4,1,0,Metapher,"['sein ernstes Antlitz', 'in sein ernstes Antlitz blicken', nan, 'ernstes Antlitz', ""['sein ernstes Antlitz', 'in sein ernstes Antlitz blicken', 'ernstes Antlitz']""]","['blicken zu können', 'dem schicksal der Zeit', nan, 'schicksal der Zeit', ""['blicken zu können', 'dem schicksal der Zeit', 'schicksal der Zeit']""]","['K', 'P', 'B', 'A', 'GoldStandard']",Denn schwäche ist es: dem schicksal der Zeit nicht in sein ernstes Antlitz blicken zu können.
465,Denn unser Strafrecht basiert auf der Doktrin der Willensfreiheit.,0,2,0,,"[nan, nan]","[nan, nan]","['P', 'B']",Denn unser Strafrecht beruht auf der Lehre von der Willensfreiheit.
466,Denn wie die Arbeit ihrer mythischen Formen und der Inhalt selbst ist auch die Mythologie ihres Ursprungs ein Reagenz für eine Form der Arbeit mit ihr und für die erbliche Eigensinnigkeit ihres Verlaufs durch die Geschichte.,0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Denn wie die Arbeit an seinen [des Mythos‘] Gestalten und Inhalten selbst, ist auch die Mythologie seiner Entstehung ein Reagens auf eine Form der Arbeit an ihm und auf die hereditäre Hartnäckigkeit seines Mitgehens durch die Geschichte."
467,"Dennoch verwendete Joyce für die Arbeit an Finnegans Wake eine Metapher für die Unfehlbarkeit des Endes, nämlich den Tunnelbau, bei dem sich zwei Bohrteams blindlings voneinander wegarbeiten und dennoch den Treffpunkt des Durchbruchs erreichen.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Dennoch hat sich Joyce für die Arbeit an „Finnegans Wake“ einer Metapher für die Unverfehlbarkeit des Schlusses bedient, der vom Tunnelbau, bei dem zwei Bohrtrupps von entgegengesetzten Seiten sich blind vorarbeiten und dennoch den Treffpunkt des Durchbruchs erreichen."
468,"Der Gnadenabsolutismus, den Marcion in seiner Heilsgeschichte zulässt, bezieht seine rigide Reinheit daraus, dass nicht ein Vater seine verlorenen Kinder versorgt und durch das Opfer seines Eingeborenen zurückgewinnt, sondern ein völlig unverbindlicher . zur Welt, in epikureischen Begriffen Ferne sorglose Gottheit kümmert sich um Menschen in einer freien Handlung.",1,3,0,Metaphernkandidat,"['Absolutismus der Gnade??', nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Der Absolutismus der Gnade, den Markion in seiner Heilsgeschichte walten läßt, hat seine rigide Reinheit eben daraus, daß nicht ein Vater sich seiner verlorenen Kinder annimmt und sie sich durch das Opfer seines Eingeborenen zurückerwirbt, sondern eine der Welt ganz und gar unverpflichtete, in epikureischer Distanz unbesorgte Gottheit sich in einem acte gratuit der Menschen annimmt."
469,Der Adel ist eine Auslese aus der Masse und wird bei seiner Geburt über alle Menschen erhoben.,0,2,0,,[nan],[nan],['P'],Der Adel sei eine Auslese aus der Masse und durch seine Geburt über alle Menschen erhaben.
470,"Der Distriktchef kann erpressen, stehlen, im Dienste des Staates tun, was er will, vorausgesetzt, er teilt seinen Raub ehrlich mit den Chefs über ihn.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['B', 'T', 'P', 'GoldStandard']","Der Distriktboß kann erpressen, stehlen, tun was er will im Dienste des Staates, vorausgesetzt, daß er seinen Raub redlich mit dem über ihm stehenden Bossen teilt."
471,Der Einfluss der Stadtwahl auf die Rasse wurde zuerst von P. Jacoby untersucht.,0,2,0,,"[nan, nan]","[nan, nan]","['B', 'P']",Der Einfluss der städtischen Auslese auf die Rasse ist zuerst von P. Jacoby untersucht worden.
472,"Der Erfolg der Freudschen Mythen liegt auch daran, dass sie die perfektesten Hauptmarken von Schuldenkonsolidierungsformen sind, die seit Origines angeboten werden.",1,3,0,Metaphernkandidat,"[nan, nan, 'Leitmarken', nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Der Erfolg der FReudschen Mythen beruht auch darauf, daß sie die vollkommensten Leitmarken für Entschuldungsformulare sind, die seit Origines angeboten wurden."
473,Der Prinz war ursprünglich ein Heerführer.,0,2,0,,"[nan, nan]","[nan, nan]","['P', 'B']","Der Fürst war ursprünglich der Heerführer.
"
474,"Der Grund für dieses Verhalten ist wahrscheinlich zweierlei, je mehr der Staat in diese Richtung tut, desto weniger Grund haben sie, sich zu beschweren und die politische Agitation am Laufen zu halten, und das ist der springende Punkt, desto weniger Chancen werden sie jemals auf diese Führung haben zu erreichen, aber danach sehnt sich ihre Seele. vergleichen",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Der Grund dieser Handlungsweise ist wohl ein doppelter; je mehr der Staat in dieser Richtung tut, desto weniger Ursache haben sie zu klagen und eine politische Agitation im Gange zu halten; außerdem, und dieses ist des Pudels Kern, desto weniger Aussicht werden sie je haben die Führerschaft zu erlangen, aber gerade darnach lechzt ihre Seele.  1) Vergl."
475,Die Grundstruktur des Sonnensystems schien mit der natürlichen Optik des Menschen verwandt zu bleiben.,0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']",Der Grundbestand des Sonnensystems schien auf die natürliche Optik des Menschen bezogen zu bleiben.
476,"Der Hintergrund einer Tradition, die sich nicht mehr auf den „Kosmos“ verlassen hätte, wo so etwas möglich war, ist völlig verblasst.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Der Hintergrund einer Tradition, die dem ‚Kosmos‘ nicht mehr getraut hätte, wo solches möglich wäre, ist ganz verblaßt."
477,"Der Mensch war schon in vorgeschichtlicher Zeit dem Kampf ums Dasein ausgesetzt, er hat also nie mühelos und gefahrlos gelebt.",0,2,0,,"[nan, nan]","[nan, nan]","['P', 'B']","Der Mensch war schon in den Urzeiten dem Kampf ums Dasein ausgesetzt, hat also niemals mühelos und gefahrlos gelebt."
478,"Der Organisator des mythischen Stoffes zögert, ob er der Sanftheit und Gerechtigkeit des Zeus Überlebensvorteile zuschreibt oder der Göttergeschichte Momente einer Garantie menschlicher Existenz entnimmt.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Der Organisator des mythischen Stoffes schwankt, ob er die Überlebensgunst der Milde und Gerechtigkeit des Zeus zuschreiben oder dem Verlauf der Göttergeschichte die Momente einer Daseinsgarantie für den Menschen entnehmen soll."
479,"Aber der Schimmer einer hohen moralischen Idee verschwindet, wenn man den Menschen nur als Summe der jeweiligen Einzelmenschen betrachtet, deren Verhalten von Individuum zu Individuum dem Gebot der Nächstenliebe wie sich selbst unterliegt.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['B', 'P', 'T', 'GoldStandard']","Der Schimmer einer hohen sittlichen Idee aber verblaßt, wenn man das Volk nur als eine Summe der jeweiligen einzelnen Volksgenossen betrachtet, von deren Verhalten von Individuum zu Individuum das Gebot gilt: Liebe deinen Nächsten als dich selbst."
