index,Textstelle,Metapher,Kandidat,Nein,Metapher?,Fokus,Rahmen,Annotator,orig
406,"Es stimmt zwar, dass der Mensch Geschichte erschafft, aber er verursacht nicht mindestens eine ihrer Nebenwirkungen, nämlich die „Aufladung“ der Fragmente der menschlichen Welt mit Bedeutung.",1,3,0,Metaphernkandidat,"['Nebenwirkungen machen', nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Auch wenn gilt, daß der Mensch die Geschichte macht, so macht er doch wenigstens eine ihrer Nebenwirkungen nicht, die in der ‚Aufladung‘ von Bestandstücken der menschlichen Welt mit Bedeutsamkeit besteht."
407,"In der Wissenschaft aber gibt es sicher keine Persönlichkeit, die als Impresario für die Sache, der sie sich widmen sollte, auf die Bühne tritt, die sich mit Erfahrung legitimieren will und fragt: Wie kann ich beweisen, dass ich etwas anderes bin? als Experte, wie kann ich formal oder inhaltlich etwas sagen, was niemand so gesagt hat wie ich - ein Phänomen, das heute massenhaft vorkommt, das überall trivial zu sein scheint und das stattdessen solche Fragesteller verunglimpft einer inneren Hingabe an die Aufgabe und an sich selbst, die ihn zur Höhe und Würde der Sache erhebt, der er zu dienen bekennt.",0,5,0,Metaphernkandidat,"[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","['K', 'P', 'B', 'A', 'GoldStandard']","Auf dem Gebiet der Wissenschaft aber ist derjenige ganz gewiß keine „Persönlichkeit“, der als Jmpresario der sache, der er sich hingeben sollte, mit auf die Bühne tritt, sich durch „Erleben“ legitimieren möchte und fragt: Wie beweise ich, daß ich etwas anderes bin als nur ein „Fachmann“, wie mache ich es, daß ich, in der Form oder in der sache, etwas sage, das so noch keiner gesagt hat wie ich: – eine heute massenhaft auftretende Erscheinung, die überall kleinlich wirkt, und die denjenigen herabsetzt, der so fragt, statt daß ihn die innere Hingabe an die Aufgabe und nur an sie auf die Höhe und zu der Würde der sache emporhöbe, der er zu dienen vorgibt."
408,"Übertragen auf die Urzeit der Menschheit lassen diese Erkenntnisse den Schluss zu, dass Urmenschen nie in idyllischer Ruhe gelebt haben.",0,2,0,,"[nan, nan]","[nan, nan]","['P', 'B']","Auf die Urzeit des Menschengeschlechtes angewendet, führt diese Erkenntnis zu dem Schlusse, daß die Urmenschen niemals in idyllischem Frieden lebten."
409,"Der ganzen Erzählung ist anzusehen, dass der Autor aus der Ferne ein warmes Herz für das Wohlergehen seines Landes bewahrt hat.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Aus der ganzen Darstellung erkennt man, daß der Verfasser in weiter Ferne ein warmes Herz für das Wohl seines Vaterlandes bewahrte."
410,"Bedeutung ermöglicht eine ""Dichte"", die Leerstellen und Zeiten der Leere ausschließt, aber auch eine Unbestimmtheit von Datierung und Lokalisierung, die auf Allgegenwärtigkeit hinausläuft.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Bedeutsamkeit erlaubt eine ‚Dichte‘, die Leerräume und Leerzeiten ausschließt, aber auch eine Unbestimmtheit der Datierung und Lokalisierung, die der Ubiquität gleichkommt."
411,"Daher muss Bedeutung eine eigene Beziehung zur Realität haben, die Grundlage des Realitätszustands.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Bedeutsamkeit muß also einen eigenen Wirklichkeitsbezug, ein Fundament von Wirklichkeitsrang haben."
412,In Dante wird er zu einer bedeutungslosen Figur in der Neugier der Welt.,0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']",Bei Dante wird er zur Figur der Sinnlosigkeit in seinem Verfallensein an die Weltneugierde.
413,"Bei Lehrerinnen, Buchhalterinnen und einigen anderen Frauenberufen scheint dieser Beruf nicht mit der Ehe vereinbar zu sein.",0,2,0,,"[nan, nan]","[nan, nan]","['P', 'B']","Bei Lehrerinnen, Buchhalterinnen und manchen anderen weiblichen Berufen erscheint der Beruf mit der Verehelichung nicht vereinbar."
414,"Beim Blutvergießen der intoleranten Fürsten im römischen Europa, aber auch in den germanischen Alpenländern, zur Zeit der Gegenreformation und noch davor, waren es vor allem die Stärkeren, Unbeugsamen, d.h. moralische Werte, die betroffen sind.",1,3,0,Metaphernkandidat,"[nan, nan, 'Aderlaß', nan]","[nan, nan, 'in der Zeit der Gegenreformation', nan]","['T', 'P', 'B', 'GoldStandard']","Bei dem Aderlaß, den in der Zeit der Gegenreformation und schon vorher unduldsame Fürsten im romanischen Europa, aber auch in den germanischen Alpenländern vorgenommen haben, wurden allerdings in erster Linie die Willensfesterem Unbeugsameren betroffen, also Mehrwertigkeiten der Moral."
415,Die Heirat mit meist stammesfremden Sklaven wurde von den Römern bis in die späte Kaiserzeit verboten.,0,2,0,,"[nan, nan]","[nan, nan]","['B', 'P']",Bei den Römern war bis in die spätere Kaiserzeit die Ehe mit dem meist stammesfrenden Sklaven verboten.
416,"Bei den Veteranen, bei den Oldtimern unter den Sozialdemokraten, die von Marx nicht wegkommen, heißt die häufige Wiederkehr der gleichen festgefahrenen Ideen Doktrinär – die älteren Nationalliberalen bleiben am Ufer, während die nationalliberale Jugend auf dem Sozio schwimmt -politische Gewässer.",3,1,0,Metapher,"['nationalliberale Jugend', nan, 'auf sozialpolitisches Fahrwasser hinausschwimmt', ""['auf sozialpolitisches Fahrwasser hinausschwimmt', 'nationalliberale Jugend']""]","['sozialpolitisches Fahrwasser hinausschwimmt', nan, 'Gedanken als Doktrinarismus', ""['Gedanken als Doktrinarismus', 'sozialpolitisches Fahrwasser hinausschwimmt']""]","['T', 'P', 'B', 'GoldStandard']","Bei den Veteranen von 1848, bei den Alten unter den Sozialdemokraten die nicht von Marx loskommen können, bezeichnet man die häufige Wiederkehr der selben festsitzenden Gedanken als Doktrinarismus; die älteren Nationalliberalen bleiben am Ufer, während die nationalliberale Jugend auf sozialpolitisches Fahrwasser hinausschwimmt."
417,"Beim Mischen von Blondinen und Brünetten ist es nicht ungewöhnlich, dass Augenbrauen und Augenlidhaare unterschiedliche Farben haben.",0,2,0,,"[nan, nan]","[nan, nan]","['B', 'P']","Bei der Vermischung von Blonden und Brünetten geschieht es nicht selten, dass Augenbrauen und Lidhaare verschiedene Farbe haben."
418,"Beim ersten Hauch von Gefahr ruft die Herde ein schrilles Wiehern herbei, die Stuten und Fohlen sind von Hengsten und Wallachen umgeben, von denen die stärksten und besten die Seiten des unregelmäßigen Gewirrs besetzen, und die tapferen und kämpfenden Hengste die Hörner oder. hervorstechende Punkte.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['B', 'T', 'P', 'GoldStandard']","Bei der ersten Witterung von Gefahr ruft ein schrilles Wiehern die Herde zusammen; die Stuten und Füllen werden umgeben von den Hengsten und Wallachen; die stärksten und besten der letzteren besetzen die Seiten des unregelmäßigen Knäuels, und die mutigen und kampflustigen Hengste die Ecken oder vorspringenden Punkte."
419,Auch der Ruf der Regierung leidet unter diesem System.,0,2,0,,"[nan, nan]","[nan, nan]","['P', 'B']",Bei diesem System leidet auch das Ansehen der Regierung.
420,Eine Vielzahl von Gesetzen erhält nicht die Mittel zu ihrer Umsetzung und bleibt daher tot.,0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Bei einer großen Anzahl von Gesetzen werden keine Mittel bewilligt, um dieselben zur Ausführung zu bringen, und sie bleiben infolgedessen tote Buchstaben."
421,Bei vielen Bauern gelten Männer als Landbesitzer und vom sogenannten Mutterrecht ist keine Spur.,0,2,0,,"[nan, nan]","[nan, nan]","['P', 'B']",Bei vielen ackerbautreibenden Völkern gelten die Männer als die Eigentümer des Bodens und ist von dem sogenannten Mutterrecht keine Spur zu finden.
422,"Bismarcks Zuversicht, dass Deutschland im Sattel reiten kann, erscheint uns zu optimistisch, bezogen auf jeden einzelnen Wähler. Eine Vorübung im politischen Handeln wäre hier sicher angebracht.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Bismarcks Zuversicht, daß Deutschland reiten könne, wenn es im Sattel sitzt scheint uns, auf jeden einzelnen Wähler übertragen, zu optimistisch Eine Vorübung in politischer Betätigung wäre hier entschieden sinngemäß."
423,"Lassen Sie uns bei diesem Prozess, der sich in den letzten vier Jahrhunderten abspielte, einen Moment innehalten, und es ist angebracht, uns die Gründe für die Überlegenheit der Europäer aufzuzeigen und ihre Einzigartigkeit als dauerhafte Rasse weiter zu verdeutlichen.",1,3,0,Metaphernkandidat,"[nan, 'verflossenen', nan, nan]","[nan, 'vier Jahrhunderten', nan, nan]","['B', 'P', 'T', 'GoldStandard']","Bleiben wir bei diesem Vorgange, der sich in den verflossenen vier Jahrhunderten abspielte, einen Augenblick stehen; er ist geeignet, uns sowohl die Ursachen der Überlegenheit des Europäers zu erschließen, wie auch, uns seine Eigenart als konstante Rasse noch weiter zu veranschaulichen."
424,"Die Juden erwiesen sich als die einzige erfolgreiche Konkurrenz für die Deutschen, aber wir stimmen Lapoug zu, dass ihre Herrschaft nur teilweise und vorübergehend sein wird.",0,2,0,,"[nan, nan]","[nan, nan]","['B', 'P']",DIe Juden haben sich als einzige erfolgreiche Konkurrenz der Germanen gezeigt; aber wir sind mit Lapouge der Überzeugung dass ihre Herrschaft nur eine teilweise und vorübergehende sein wird.
425,"Da die organische Natur aus der anorganischen Natur hervorgegangen ist und der Mensch sozusagen der Grundstein der organischen Welt ist, muss das menschliche Leben letztlich auf solchen Kräften beruhen, wie sie bereits in der anorganischen Natur vorhanden sind.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Da die organische Natur aus der anorganischen hervorging, und der Mensch gewissermaßen den Schlußstein der organischen Welt darstellt, so muß auch das Leben des Menschen in letzter Linie auf solchen Kräften beruhen, wie man sie schon in der anorganischen Natur findet."
426,"Andererseits ist die moderne Wissenschaft zu nichts geworden. Das muss man unbedingt zugeben, aber wenn es noch nicht gelungen ist, sich als Lebensführer im höchsten Sinne des Wortes zu manifestieren, heißt das nicht viel, denn wir können mit aller Gewissheit sagen, dass ein abschließendes Urteil über die Eine Wirksamkeit der modernen Wissenschaft für das praktische Leben ist derzeit nicht einmal möglich.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'B', 'P', 'GoldStandard']","Dagegen ist die moderne Wissenschaft zur Führerin des Lebens im höchsten Sinne nicht geworden.«  Dies ist unbedingt zuzugeben; wenn es indessen der modernen Wissenschaft bisher nicht gelungen ist, als Führerin des Lebens im höchsten Sinne aufzutreten, so will dies noch nicht viel besagen, da wir mit aller Bestimmtheit behaupten können, daß ein abschließendes Urteil über die Leistungsfähigkeit der modernen Wissenschaft für das praktische Leben gegenwärtig noch gar nicht möglich ist."
427,"Welken kann einsamer sein, als von Sternschnuppen zermalmt zu werden.",1,3,0,Metaphernkandidat,"['erschlagen zu werden', nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']",Dahinzuwelken kann trostloser sein als von den herabstürzenden Sternen erschlagen zu werden.
428,"Gleichzeitig gab er viele Impulse, obwohl seine künstlerische Vision des Gesamtbildes im Ganzen und im Detail aufgezählt werden kann.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['B', 'P', 'T', 'GoldStandard']",Damit hat er viele Anregungen gegeben mag auch sein in künstlerischem Schauen entworfenes Gesamtbild im ganzen und im einzelnen verzeichnet sein.
429,Dann bleiben sie wahrscheinlich Single und die gute Stimmung breitet sich nicht aus.,0,2,0,,"[nan, nan]","[nan, nan]","['P', 'B']","Dann bleiben sie voraussichtlich unverheiratet, und die guten Anlagen werden nicht fortgepflanzt."
430,Dann setzt er sich vor dem Forum seines eigenen Gewissens der schärfsten Kritik aus.,1,4,0,Metaphernkandidat,"['vor dem Forum', nan, nan, nan, nan]","['schärfsten Kritik', nan, nan, nan, nan]","['K', 'P', 'B', 'A', 'GoldStandard']",Dann setzt er sich der schärfsten Kritik vor dem Forum seines eigenen Gewissens aus.
431,"Daraus entwickelte sich das Mutterrecht, wonach Kinder der Mutter gehören.",0,2,0,,"[nan, nan]","[nan, nan]","['P', 'B']",Daraus habe sich das Mutterrecht entwickelt; nach welchem die Kinder zu der Mutter gehören.
432,"Deshalb wird hier davon ausgegangen, dass das Material, aus dem die unteren Klassen bestehen, der Abfall der Gesellschaft ist.",1,3,0,Metaphernkandidat,"[nan, 'der Bodensatz', nan, nan]","[nan, 'das Material, aus dem die unteren Klassen bestehen', nan, nan]","['P', 'K', 'B', 'GoldStandard']","Darum nimmt man hier auch an, das Material, aus dem die unteren Klassen bestehen, sei der Bodensatz der Gesellschaft2)."
433,"Das Denken fällt ihm schwer, er übt seinen Verstand nicht aus und erreicht schließlich einen Punkt, an dem seine Vorstellungskraft seinen Verstand und seine Vernunft überwältigt, seine Leidenschaften seinen Intellekt beherrschen und er daher im Kampf ums Dasein gegen die Nationen verliert, was das Gegenteil ist. ist dieser Fall.",4,0,0,Metapher,"['überwuchern', 'überwuchern', 'überwuchern', ""['überwuchern', 'überwuchern', 'überwuchern']""]","['Einbildungskraft', 'daß seine Einbildungskraft seinen Verstand und seine Vernunft', 'seinen Verstand und seine Vernunft', ""['daß seine Einbildungskraft seinen Verstand und seine Vernunft', 'seinen Verstand und seine Vernunft', 'Einbildungskraft']""]","['T', 'P', 'B', 'GoldStandard']","Das Denken wird ihm schwer, er strengt seinen Verstand nicht an und er kommt schließlich dahin, daß seine Einbildungskraft seinen Verstand und seine Vernunft überwuchern, daß seine Leidenschaften seinen Intellekt beherrschen, und daß er daher im Kampf ums Dasein den Kürzeren zieht gegen Nationen, bei welchen das Umgekehrte der Fall ist."
434,"Das Familienleben der Menschenaffen resultiert vor allem daraus, dass die Mutter ihre Kinder sehr liebt und die Kinder langsam heranwachsen und lange bei der Mutter bleiben.",0,2,0,,"[nan, nan]","[nan, nan]","['P', 'B']","Das Familienleben der Affen ergibt sich zunächst daraus, da die Mutter eine große Liebe zu ihren Kindern besitzt und da die Kinder langsam heranwachsen und lange bei der Mutter bleiben."
435,"Das Gesetz wird dadurch nicht außer Kraft gesetzt, muss aber als verfassungswidrig angesehen werden und wird durch ein solches Urteil sehr schnell toter Buchstabe.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['B', 'P', 'T', 'GoldStandard']","Das Gesetz ist dadurch nicht aufgehoben, muß aber als unkonstitutionell angesehen werden und wird durch ein solches Urteil sehr bald zum toten Buchstaben."
436,"Das Gewicht, das er in seiner Arbeit auf den harmlosen Prozess der späten Einrückung legt, setzt voraus, dass der Umkehrpunkt dieses Kreises, diese Wiederholung des Gleichen, für ihn eine spezifische „Bedeutung“ hatte.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Das Gewicht, das er dem harmlosen Vorgang mit der späten Einrückung in das eigene Werk gibt, setzt voraus, daß der Rückkehrpunkt dieses Kreises, dieser Wiederholung des Gleichen, für ihn eine spezifische ‚Bedeutsamkeit‘ hatte."
437,"Das Haus erfährt durch seine stärkere Nutzung eine Transformation, eine Evolution, von einer primitiven Hütte zu einer hochkomplizierten, wissenschaftlichen und oft hochkünstlerischen Schöpfung.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Das Haus, infolge seiner größeren Benutzung, erleidet eine Umwandlung, eine Evolution, von der primitiven Hütte in eine höchst komplizierte, wissenschaftliche und vielfach auch höchst künstlerische Schöpfung."
438,"Das Meer ist eine großartige militärische Route zu allen Teilen der Welt und steht jedem offen, der es befahren will oder kann.",1,3,0,Metaphernkandidat,"[nan, nan, 'Heerstraße', nan]","[nan, nan, 'Meer', nan]","['P', 'T', 'B', 'GoldStandard']","Das Meer ist eine große Heerstraße nach allen Teilen der Erde und offen für jeden, der es befahren will oder kann."
439,Das Namensritual verlief nicht ohne Vibrationen.,2,2,0,Metaphernkandidat,"['Vibration', 'Vibration', nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']",Das Ritual der Namengebung hat nicht ohne Vibration funktioniert.
440,Das Strafrecht sollte als Organ der sozialen Auslese betrachtet werden.,0,2,0,,"[nan, nan]","[nan, nan]","['B', 'P']",Das Strafrecht ist als ein Organ der sozialen Auslese zu betarchten.
441,"Das Unbekannte ist für die Kinder der Welt Gottes nur Heil, weil für sie alles, was nicht zu dieser Welt und ihrem Kosmokrator gehört, Heil sein muss.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Das Unbekannte ist den Weltgottkindern nur deshalb Heil, weil alles ihnen Heil sein muß, was nicht zu dieser Welt und ihrem Kosmokrator gehört."
442,"Aber das bedeutet, die Welt zu entzaubern.",0,5,0,Metaphernkandidat,"[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","['K', 'P', 'B', 'A', 'GoldStandard']",Das aber bedeutet: die Entzauberung der Welt.
443,"Alles, was die europäischen Staaten tun können, ist, sich in der Defensive hinter hohen Schutzzöllen zu verstecken und in der Offensive viel höhere Organisation, mehr Wissen und noch mehr Staatssozialismus, viel mehr Aktivität und vor allem viel mehr Geschlossenheit zu entwickeln.",1,3,0,Metaphernkandidat,"['verschanzen', nan, nan, nan]","['hinter hohe Schutzzölle', nan, nan, nan]","['B', 'P', 'T', 'GoldStandard']","Das einzige, was die europäischen Staaten tun können, ist in der Defensive sich ebenso hinter hohe Schutzzölle zu verschanzen und in der Offensive eine viel höhere Organisation, größeres Wissen und noch viel mehr Staatssozialismus, viel mehr Tätigkeit und vor allem viel mehr Einigkeit zu entwickeln."
444,"Das Einzige, was hier hilft, den Sollsaldo im Zaum zu halten, sind Schutzzölle auf Werksstapelebene.",1,3,0,Metaphernkandidat,"[nan, nan, 'Fabrikschornsteine', nan]","[nan, nan, 'Schutzzölle', nan]","['P', 'T', 'B', 'GoldStandard']","Das einzige, was hier hilft, um die Debitbilanz in Schranken zu halten, sind Schutzzölle von der Höhe der Fabrikschornsteine."
445,Das englische Parlament hat ein Beispiel für Parlamentarismus gegeben.,0,2,0,,"[nan, nan]","[nan, nan]","['P', 'B']",Das englische Parlament gab das Vorbild des Parlamentarismus.
446,"Das englische Vollblut zeigt überall dieselben Formen und dieselben Eigenschaften in sehr bemerkenswerter Weise, obwohl es nicht in England oder auf dem europäischen Festland, sondern in Amerika oder Australien, also unter ganz anderen klimatischen und äußeren Bedingungen, gezüchtet wird, sondern in Generell lässt sich sagen, dass das Pferd ausschließlich ein Produkt des Bodens ist und daher mit dem Boden seine Form verändert.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'B', 'P', 'GoldStandard']","Das englische Vollblutpferd bietet überall, auch wenn es nicht in England oder auf dem europäischen Festlande, sondern in Amerika oder in Australien, also unter sehr verschiedenen klimatischen und äußeren Verhältnissen gezogen ist, in ganz bemerkenswerter Weise allenthalben dieselben Formen und dieselben Eigenschaften dar, während man doch im allgemeinen sagen kann, daß das Pferd ganz und gar ein Produkt der Scholle ist und daher mit dem Lande seine Form wechselt."
447,"Das epochale Missverständnis, dass es sich um eine konzeptionelle, systematische Version des biblischen Gottes handeln könnte, ist kaum nachvollziehbar, denn Autarkie ist das genaue Gegenteil dessen, was dieses rettende Bemühen Gottes für den Menschen nicht nur verständlich, sondern auch glaubwürdig machen sollte.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Das epochale Mißverständnis, dies könne die begrifflich-systematische Fassung des biblischen Gottes sein, ist nahezu unfaßbar, da doch Autarkie das gerade Gegenteil dessen ist, was den Heilsaufwand dieses Gottes für den Menschen nicht nur verständlich, sondern auch glaubwürdig machen sollte."
448,"Daß in diesen letzten und obersten Fragen oft eine kleine Minderheit recht hat, ist aus historischer Erfahrung ersichtlich, und es war immer das Los der Pionierpropheten, die zunächst stromaufwärts schwammen, ließ Schiller seine Sapieha sagen. Damit ist folgende erkenntnistheoretische Überlegung verbunden dieser historische Bezug, wenn festgestellt wird, dass der Begriff der Welt und der Begriff mehr oder weniger allgemein anerkannt sind, so dass ein Seinsurteil nach Schean So ist, für das Werturteil überhaupt keine Rolle spielt. wollen, so soll es sein.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['B', 'P', 'T', 'GoldStandard']","Das ergibt sich schon aus der geschichtlichen Erfahrung, daß in diesen letzten und höchsten Fragen schon oft eine kleine Minderheit beansprucht hat, im Recht zu sein, und stets war es das Los bahnbrechender Propheten zunächst gegen den Strom zu schwimmen: »Verstand ist stets bei Wesen nur gewesen«, läßt Schiller seinen Sapieha sagen  Mit diesem geschichtlichen Hinweis verbindet sich folgende erkenntnistheoretische Erwägung: wenn festgestellt wird, die und die Weltauffassung  ist naher allgemein anerkannt, wenn also ein Seinsurteil nach dem Schean »So ist gefällt wird, so hat das gar keinen Einfluß auf das Werturteil: »So will ichs haben, so soll es sein«."
449,"Das ganze Universum scheint vom Weltenäther erfüllt zu sein, und alle Welten schweben sozusagen in dieser ätherischen Atmosphäre.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']",Das ganze Weltall scheint mit dem Weltäther ausgefüllt zu sein und die sämtlichen Welten schwimmen sozusagen in dieser Ätherats mosphäre.
450,Dies kann leicht aus der Vererbungstheorie verstanden werden.,0,2,0,,"[nan, nan]","[nan, nan]","['P', 'B']",Das ist aus der Vererbungslehre leicht begreiflich.
451,"Das ist eine der Formen, in denen der Mensch versucht, für Gott unentbehrlich zu werden – schon als Sünder, der das Böse in die Welt gebracht hat, und noch nicht als Subjekt der Geschichte, dessen Umwege zum sich entwickelnden Gott schließlich zum Bewusstsein verhelfen müssen.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Das ist dann eine der Formen, in denen der Mensch sich dem Gott unentbehrlich zu machen sucht – und sei es auch als der Sünder, der die Übel auf die Welt gezogen hat, und noch nicht als das Subjekt der Geschichte, deren Umwege dem werdenden Gott endlich zum Bewußtsein zu verhelfen haben."
452,Dies ist auch grundlegend für das Phänomen des simulierten neuen Mythos,0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']",Das ist selbst für das Phänomen des simulierten Neumythos entscheidend wichtig;
453,"Dass sich der Lauf der Dinge vom Mythos zum Logo entwickelt hat, ist ein gefährlicher Trugschluss, weil man glaubt, sich sicher zu sein, dass es irgendwo in der fernen Vergangenheit einen unumkehrbaren Fortschritt gegeben hat, dass etwas einen langen Weg zurückgelegt hat und noch zu tun hat also ab jetzt. Fortschritt.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Daß der Gang der Dinge vom Mythos zum Logos vorangeschritten sei, ist deshalb eine gefährliche Verkennung, weil man sich damit zu versichern meint, irgendwo in der Ferne der Vergangenheit sei der irreversible Fortsprung getan worden, der etwas weit hinter sich gebracht zu haben und fortan nur noch Fortschritte tun zu müssen entschieden hätte."
454,"Aus der Zukunft der Vergangenheit, die bereits unsere Vergangenheit bildet, können wir nur lernen, dass die Zukunft weder aus den Wachsfiguren der Vergangenheit noch aus den Bildern utopischer Wünsche besteht.",2,2,0,Metaphernkandidat,"[nan, 'Wachsfiguren', 'Wachsfiguren', nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Daß die Zukunft weder aus den Wachsfiguren der Vergangenheit noch aus den Imagines der utopischen Wünsche besteht, kann man nur an den Zukunften der Vergangenheit lernen, die schon unsere Vergangenheit ausmachen."
455,"Dass zu den Verzichten das scheinbar Rationale zählt, wie etwa die Abkehr von der Endlichkeit der Welt zu Beginn der Neuzeit, wird historisch erst mit großer Verzögerung als Entbehrung empfunden.",1,3,0,Metaphernkandidat,"['Gehäusehaftigkeit', nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Daß, was der Rationalität zuzuarbeiten scheint, doch zu den Verzichten zählt, wie die Preisgabe der endlichen Gehäusehaftigkeit der Welt am Anfang der Neuzeit, wird als Entbehrung erst mit großer Verspätung geschichtlich empfindbar."
456,"Der Epheser sieht überall das Spiel gegensätzlicher Kräfte und Qualitäten, die sich gegenseitig bedingen und stützen, es scheint ihm, als ob das Gesetz der Polarität das ganze Geschehen umfasse und alle einzelnen Gesetzmäßigkeiten umfasse.",3,1,0,Metapher,"['umspannen', nan, 'zu umspannen', ""['zu umspannen', 'umspannen']""]","['Gesetz der Polarität', nan, 'ein Gesetz der Polarität scheint ihm das Gesamtgeschehen', ""['ein Gesetz der Polarität scheint ihm das Gesamtgeschehen', 'Gesetz der Polarität']""]","['T', 'B', 'P', 'GoldStandard']","Dem Blick des Ephesiers enthüllt sich allenthalben ein Spiel gegensätzlicher Kräfte und Eigenschaften, die sich wechselseitig bedingen und fördern; ein Gesetz der Polarität scheint ihm das Gesamtgeschehen zu umspannen und alle einzelnen Gesetzmäßigkeiten zu umfassen."
457,"Die Romantik verband die Frivolität der Mythen mit dem Ernst des Verdachts, sie verbargen die missverstandene Schmuggelware der frühesten Offenbarung an die Menschheit, vielleicht eine paradiesische Erinnerung, die sich so schön mit platonischer Anamnese verwechseln ließ.",3,1,0,Metapher,"[nan, 'Konterbande', 'Konterbande', 'Konterbande']","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Dem Unernst der Mythen heftet die Romantik den Ernst der Vermutung an, in ihnen verberge sich die verkannte Konterbande einer frühesten Offenbarung an die Menschheit, vielleicht der paradiesischen Erinnerung, die sich so schön mit der platonischen Anamnesis austauschen ließ."
458,"Davor aber ist die reine Bedingung der unbefristeten Verhinderung die Angst. Der Übergang von einer unmittelbaren Reaktion auf einen rechtzeitigen Reiz zu einer verantwortungsbewussten Höchstspannung des alarmierenden organischen Systems macht den Menschen abhängig von den Mitteln zur Bewältigung gefährlicher Situationen, auch wenn diese nicht vermieden werden können.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['T', 'P', 'B', 'GoldStandard']","Dem zuvor aber ist die reine Zuständlichkeit der unbestimmten Prävention die Angst.
 Der Übergang von der momentanen Reaktion auf den punktuellen Reiz zur zuständlichen Höchstspannung des alarmierten organischen Systems macht auf Mittel angewiesen, Gefahrenlagen zu bewältigen, auch wenn ihnen nicht entgangen werden kann."
459,"Dementsprechend sind die drei Geschäftsbereiche ungleich groß, aber mit gleichen Stimmrechten ausgestattet.",0,2,0,,"[nan, nan]","[nan, nan]","['P', 'B']","Dementsprechend sind die drei Abteilungen von ungleicher Größe, haben aber für die Wahl gleiches Recht."
