index,Textstelle,Metapher,Kandidat,Nein,Metapher?,Fokus,Rahmen,Annotator,orig
305,"If germ cells are occasionally produced in one or the other parent, in which the reduction division takes place in such a way that the very ides which the relevant ancestral determinants or groups of such determinants still possess are all contained in the germ cell, and if the amphimixis contains precisely these rare If the germ cells of both parents are brought together, then in old breeds it is only possible, if this accident is repeated several times and its results accumulate, that the old, unmodified determinants win victory over the modern ones in ontogeny.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['B', 'K', 'A', 'GoldStandard']"," Wenn beim einen wie beim andern Elter gelegentlich Keimzellen produziert werden, bei denen die Reduktionsteilung so erfolgt, daß gerade die Ide, welche die betreffenden Vorfahrendeterminanten, beziehungsweise Gruppen solcher, noch besitzen, sämtlich in der Keim- fahrendeterminanten, beziehungsweise Gruppen solcher, noch besitzen, sämtlich in der Keimzelle enthalten sind, und wenn die Amphimixis gerade diese seltenen Keimzellen von beiden zelle enthalten sind, und wenn die Amphimixis gerade diese seltenen Keimzellen von beiden Eltern zusammenführt, so kann es — bei alten Rassen allerdings nur dann, wenn dieser Zufall sich mehrmals wiederholt und seine Ergebnisse sich anhäufen — dazu kommen, daß die alten, nicht abgeänderten Determinanten bei der Ontogenese den Sieg über die modernen erringen."
306,"If the author has succeeded in laying a secure foundation and the first pillars for the solution of the task presented here, then his intention has been achieved - he is convinced that the completed structure will only be able to be built by a later generation when today's fragmentary and unfinished hypotheses about the relationship between the anthropological peculiarities of peoples and their historical significance will have become scientifically proven results.",5,0,0,Metapher,"['ein gesichertes Fundament und die ersten Pfeiler zu legen/den vollendeten Bau errichten', 'den vollendeten Bau', 'ein gesichertes Fundament und die ersten Pfeiler zu legen', 'ein gesichertes Fundament und die ersten Pfeiler ... zu legen,den vollendeten Bau ... errichten können ', 'ein gesichertes Fundament und die ersten Pfeiler zu legen/den vollendeten Bau errichten']","['die Lösung der hier zur Bearbeitung gestellten Aufgabe', 'wissenschaftlich gesicherten Ergebnissen', 'für die Lösung der gestellten Aufgabe', 'für die Lösung ,eine spätere Generation', 'die Lösung der hier zur Bearbeitung gestellten Aufgabe']","['B', 'A', 'P', 'K', 'GoldStandard']"," Wenn es dem Verfasser gelungen ist, ein gesichertes Fundament und die ersten Pfeiler für die Lösung der hier zur Bearbeitung gestellten Aufgabe zu legen, so ist seine Absicht erreicht; den vollendeten Bau wird gabe zu legen, so ist seine Absicht erreicht; den vollendeten Bau wird nach seiner Überzeugung erst eine spätere Generation errichten können, wenn die heutigen fragmentarischen und unfertigen Hypothesen über die Beziehungen zwischen den anthropologischen Eigentümlichkeiten der Völker und ihrer geschichtlichen Bedeutung zu wissenschaftlich gesicherten Ergebnissen geworden schichtlichen Bedeutung zu wissenschaftlich gesicherten Ergebnissen geworden sein werden."
307,"If there is no goal for the individual to strive for, no higher position that can be reached, then all energy will be exhausted, if all competition fails full social equality, society would die. When man has no more hope of improving his situation, discouragement and indolence crowd out all striving.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['B', 'K', 'A', 'GoldStandard']"," Wenn es für den Einzelnen kein Ziel des Aufstrebens, keine erreichbare höhere Stellung mehr gibt, so erlahmt alle Energie, versagt aller Wettbewerb; volle soziale Gleichheit wäre der Tod der Gesellschaft. Wenn der Mensch keine Hoffnung mehr hat, seine Lage zu verbessern, so verdrängt Mutlosigkeit und Indolenz alles Streben."""
308,"If one considers the innumerable difficulties which the implementation of such state prohibitions on marriage would entail and, furthermore, the many encroachments felt by the individual as blatant injustice, which even the most just and most professional application of the legal regulations in this area would entail, one becomes well must come to the realization that the area of ​​the marital union is too subtle and too individually diverse to be successfully made the subject of state regulation.",1,6,0,,"[nan, 'schreiendes', nan, nan, nan, nan, nan]","[nan, 'Unrecht', nan, nan, nan, nan, nan]","['B', 'A', 'A', 'P', 'P', 'K', 'K']"," Wenn man die zahllosen Schwierigkeiten bedenkt, welche die Durchführung solcher staatlichen Eheverbote im Gefolge hätte und weiterhin die vielen von dem Einzelnen als schreiendes Unrecht verspürten Eingriffe, welche selbst die gerechteste und fachgemäßeste Ausübung der gesetzlichen Vorschriften auf diesem Gebiete mit sich brächte, so wird man wohl zur Erkenntnis gelangen müssen, daß das Gebiet der ehelichen Verbindung ein zu subtiles und zu inviduell verschiedenes ist, als daß es mit Erfolg zum Gegenstand staatlicher Regelung gemacht werden könne."
309,"If one fears that the children in the schools will then already be stuffed with certain views that are acceptable to the rulers, one has to say that every measure, no matter how reasonable, can be abused.",5,0,0,Metapher,"['vollgepropft', 'vollgepfropft', 'vollgepropft würden', 'vollgepropft', 'vollgepropft']","['mit Anschauungen', 'Anschauungen', 'Dass Kinder mit gewissen Anschauungen', 'den Regierenden genehmen Anschauungen', 'mit Anschauungen']","['B', 'A', 'P', 'K', 'GoldStandard']"," Wenn man etwa befürchtet, daß dann in den Schulen schon die Kinder mit gewissen den Regierenden genehmen Anschauungen vollgepfropft würden, so ist zu sagen, daß Mißbrauch mit jeder noch so vernünftigen Maßregel getrieben werden kann."
310,"If, therefore, the purpose principle is inferior across the board, if it shows that it cannot stand and walk on its own two feet, but, as soon as it tries to do so, eventually gets to a point where it cannot go further on its own or even get into it There is a danger of falling into the abyss of consensus, and if it can only save itself from this danger by clinging to the principle of stability or to the principle of adjustment, such attempts will be made again and again, people will always believe that the principle of purpose is capable of everything, because it is capable of a great deal if it does not succeed in showing what it is actually lacking.",4,1,0,Metapher,"['in den Abgrund stürzen', 'in den Abgrund des,stürzen', 'des Konsens', nan, nan]","['des Konsens', 'Konsens', 'in den Abgrund stürzen', nan, nan]","['B', 'A', 'P', 'K', 'GoldStandard']"," Wenn sonach das Zweckprinzip auf der ganzen Linie unterlegen ist, wenn es sich zeigt, daß es nicht auf eigenen Füßen stehen und gehen kann, sondern, sobald es das versucht, schließlich irgendwann an einen Punkt gerät, wo es allein nicht weiter kann oder gar in Gefahr ist, in den Abgrund des Konsens zu stürzen, und wenn es sich vor dieser Gefahr nur dadurch retten kann, daß es sich an das Stabilitäts- oder an das Anpassungsprinzip klammert: so werden doch derartige Versuche immer wieder unternommen werden, man wird immer wieder glauben, daß das Zweckprinzip alles vermöge, weil es viel vermag; — wenn es nicht gelingt zu zeigen, was ihm eigentlich fehlt."
311,"If, nevertheless, the peoples in which only monogamy was legally valid for the leading persons generally flourished more than those, this can perhaps also be explained by the fact that polygyny tends to be excessive among those in power and through them then easily brought their states to ruin.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['B', 'K', 'A', 'GoldStandard']"," Wenn trotzdem die Völker, bei denen auch für die leitenden Personen nur die Monogamie rechtlich giltig war; im allgemeinen zu größerer Blüte gelangten als jene, so ist das vielleicht auch durch die Tatsache zu erklären, daß die Polygynie bei den Machthabern zum Übermaß neigt und ihnen — und durch sie auch ihren Staaten — dann leicht zum Verderben gereicht."
312,"Anyone who gives such advice to the people is advising them to commit suicide without pain, and anyone who gives them the means to do so is helping them to commit suicide and is objectively guilty of the greatest crime, with all philanthropic sentiments.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['B', 'K', 'A', 'GoldStandard']"," Wer dem Volk solche Ratschläge erteilt, der rät ihm zu einem Schmerzlosen Selbstmord, und wer ihm die Mittel dazu in die Hand gibt, ist ihm losen Selbstmord, und wer ihm die Mittel dazu in die Hand gibt, ist ihm zum Selbstmord behilflich und macht sich objektiv — bei aller philanthropischen Gesinnung — des größten Verbrechens schuldig. pischen Gesinnung — des größten Verbrechens schuldig. "
313,"Anyone who ruthlessly indulges the instincts of self-will, despises discipline, honor and morals, and boldly breaks the chains in which society locks him up to protect himself, he is soon cast out of its midst.",2,3,0,Metaphernkandidat,"['die Fesseln', 'Triebe,Fesseln', nan, nan, nan]","['in die ihn die Gesellschaft einschließt', 'des Eigenwillens,walten,die Gesellschaft einschließt', nan, nan, nan]","['B', 'A', 'P', 'K', 'GoldStandard']"," Wer die Triebe des Eigenwillens rücksichtslos walten läßt, Zucht, Ehre und Sitte gering achtet und die Fesseln, in die ihn die Gesellschaft einschließt, um sich selbst zu schützen, frech zerreißt, den stößt sie bald aus ihrer Mitte."
314,"Anyone who suddenly came forward with the demand that not a drop of liquor should be drunk any more because alcohol consumption was harmful, and wanted the immediate implementation of this demand, would be a complete fool.",1,3,0,,"[nan, 'geistigen', nan, nan]","[nan, 'Getränks', nan, nan]","['B', 'A', 'P', 'K']"," Wer plötzlich mit der Forderung aufträte, es dürfe kein Tropfen eines geistigen Ge- lich mit der Forderung aufträte, es dürfe kein Tropfen eines geistigen Getränks mehr getrunken werden, weil der Alkoholgenuß schädlich sei, und die tränks mehr getrunken werden, weil der Alkoholgenuß schädlich sei, und die augenblickliche Durchführung dieser Forderung erstrebte, wäre ein kompleter Narr."
315,But how would this be possible since we are historical beings down to the last cell of our physical and spiritual structure?,2,3,0,Metaphernkandidat,"[nan, 'Baues', 'geistigen', nan, nan]","[nan, 'geschichtliche Wesen', 'Bau', nan, nan]","['B', 'A', 'P', 'K', 'GoldStandard']"," Wie aber wäre dies möglich, da wir bis zur letzten Zelle unseres körperlich-geistigen Baues geschichtliche Wesen sind?"
316,"Like the theory of descent in general, the basic law of biogenetics has recently been the subject of scientific attacks.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['B', 'K', 'A', 'GoldStandard']"," Wie die Descendenzlehre überhaupt, ist auch das biogenetische Grundgesetz in neuester Zeit Gegenstand sachwissenschaftlicher Angriffe. stand sachwissenschaftlicher Angriffe."
317,"Just as every habit that is originally only practiced as a fact tends to condense into a custom, so here too an is has become a should, a custom practiced for reasons of expediency has become a moral rule that is passed on from generation to generation Has.",1,4,0,Metaphernkandidat,"[nan, nan, 'sich zu verdichten', nan, nan]","[nan, nan, 'Sitte', nan, nan]","['B', 'A', 'P', 'K', 'GoldStandard']"," Wie jede Gewohnheit, die ursprünglich nur als Tatsache geübt wird, das Bestreben hat, sich zur Sitte zu verdichten, so ist auch hier aus einem »Ist« streben hat, sich zur Sitte zu verdichten, so ist auch hier aus einem »Ist« ein »Soll«, aus einem aus Zweckmäßigkeitsgründen geübten Brauch eine sittliche Regel geworden, die sich von Geschlecht zu Geschlecht fortgeerbt hat."
318,"As some plants give rise to germs, which are carried about in the air until they fall on a suitable soil and sprout, so also good and bad actions give rise to germs, which swarm about everywhere in the moral atmosphere, until they come in through eyes and ears in human souls, find suitable ground and rise.",2,3,0,Metaphernkandidat,"[nan, nan, 'einfallend in Menschenseelen', 'moralischen', nan]","[nan, nan, 'Keime', 'Atmosphäre', nan]","['B', 'A', 'P', 'K', 'GoldStandard']"," Wie manche Pflanzen Keime hervorbringen, die durch die Luft herumgeführt werden, bis sie auf einen geeigneten Nährboden fallen und aufgehen, so bringen auch gute und böse Handlungen gleichsam Keime hervor, die in der moralischen Atmosphäre allenthalben herumschwärmen, bis sie, durch Augen und Ohren einfallend in Menschenseelen, geeigneten Boden finden und aufgehen."
319,"How badly the old land rights of the later Middle Ages, mostly just codifications of existing law, were overtaken by a flood of sovereign ordinances that created new law with and without requests or advice from the estates!",2,3,0,Metaphernkandidat,"[nan, 'Flut', 'landesherrlicher Verordnungen', nan, nan]","[nan, 'landesherrlicher Verordnungen', 'durch Flut überrolt', nan, nan]","['B', 'A', 'P', 'K', 'GoldStandard']"," Wie stark waren doch die alten Landrechte des späteren Mittelalters, meist nur Kodifikationen bestehenden Rechtes, durch eine Flut landesherrlicher Verordnungen überholt worden, die mit und ohne Bitten oder Rat der Landstände neues Recht schufen! "
320,"So if the new society wants to popularize the knowledge of the widespread spread of venereal diseases, it cannot leave the parents of girls who are engaged and married helplessly to the unrest kindled by the destruction of their ignorance.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['B', 'K', 'A', 'GoldStandard']"," Will also die neue Gesellschaft die Kenntnis von der großen Verbreitung der Geschlechtskrankheiten popularisieren, so wird sie die Eltern breitung der Geschlechtskrankheiten popularisieren, so wird sie die Eltern sich verlobender und heiratender Mädchen nicht der durch Zerstörung ihrer Unkenntnis entfachten Unruhe hilflos überlassen dürfen."
321,"If society wants to advance, it must also want to advance its sole goal, the destruction of weak individuals, because natural selection has only this one goal and cannot be harnessed to the service of any other goal.",5,0,0,Metapher,"['in den Dienst spannen läßt', 'spannen', 'sich in den Dienst einspannen lässt', 'in den Dienst ... spannen', 'in den Dienst spannen läßt']","['keines anderen Zieles', 'Ziele', 'Die natürliche Auslese', 'keines anderen Zieles', 'keines anderen Zieles']","['B', 'A', 'P', 'K', 'GoldStandard']"," Will die Gesellschaft die natürliche Auslese befördern, so muß sie auch ihr alleiniges Ziel, die Vernichtung der schwachen Individuen, befördern wollen, weil die natürliche Auslese nur dieses einzige Ziel viduen, befördern wollen, weil die natürliche Auslese nur dieses einzige Ziel hat und sich in den Dienst keines anderen Zieles spannen läßt."
322,"We agree with this in so far as we admit that organic structures are certainly organized as suitably as possible by the power of natural selection, which weeds out all that is unsuitable.",4,1,0,Metapher,"['ausjätet', 'ausjäten', nan, 'ausjätet', 'ausjätet']","['die natürliche Auslese', 'Macht der natürlichen Auslese', nan, 'alles unzweckmäßige', 'die natürliche Auslese']","['B', 'A', 'P', 'K', 'GoldStandard']"," Wir sind hiermit insoweit ganz einverstanden, als wir zugeben, daß die organischen Gebilde durch die Macht der natürlichen Auslese, welche alles unzweckmäßige ausjätet, sicherlich so zweckmäßig als möglich organisiert sind."
323,So we'll do best to go straight to the right forge and ask first,0,5,0,Metaphernkandidat,"[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","['B', 'A', 'P', 'K', 'GoldStandard']"," Wir werden also am besten tun, gleich vor die rechte Schmiede zu gehen und zunächst zu fragen:"
324,"We, from the point of view of the principle of adaptation, can deal with this enfant terrible somewhat differently.",0,5,0,Metaphernkandidat,"[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","['B', 'A', 'P', 'K', 'GoldStandard']"," Wir, auf dem Standpunkte des Anpassungsprinzips, können mit diesem enfant terrible etwas anders umspringen."
325,"A subjective right flows from moral duty, as it does from all duties, but it is a lion.",1,3,0,Metaphernkandidat,"[nan, nan, 'fließt', nan, nan]","[nan, nan, 'aus allen Pflichten', nan, nan]","['B', 'A', 'P', 'K', 'GoldStandard']"," Wohl fließt, wie aus allen Pflichten, so auch aus der sittlichen Pflicht ein (subjektives) Recht: eins, aber ein Löwe."
326,welfare would be absurd. We are not aware of this so easily because human interests today encompass almost the entire outside world without gaps and there is hardly an area left that is not directly or indirectly related to human beings.,5,0,0,Metapher,"['fast die ganze Außenwelt lückenlos umspannen', 'lückenlos umspannen ', 'lückenlos umspannen', 'Interessen ... lückenlos umspannen', 'fast die ganze Außenwelt lückenlos umspannen']","['des Menschen Interessen', 'Interesse', 'Interessen', 'heute fast die ganze Außenwelt', 'des Menschen Interessen']","['B', 'A', 'P', 'K', 'GoldStandard']"," Wohlfahrt hätte, wäre ein absurdum. Dies kommt uns nur deshalb nicht so leicht zum Bewußtsein, weil des Menschen Interessen heute fast die ganze Außenwelt lückenlos umspannen und kaum noch ein Gebiet vorhanden ist, das nicht zum Menschen in mittelbarer oder unmittelbarer Beziehung steht."
327,"If she chooses the path of feuding, not only the manslayer but his entire clan is exposed to it, and a war ensues between the stomach of the slain man with the dead hand and the clan of the manslayer with the living hand.",2,3,0,Metaphernkandidat,"[nan, 'entspinnt,Magen,Sippe', 'der Fehde,entspinnt sich', nan, nan]","[nan, 'ein Krieg,des Erschlagenen,des Totschlägers', 'Weg,ein Krieg', nan, nan]","['B', 'A', 'P', 'K', 'GoldStandard']"," Wählt sie den Weg der Fehde, so ist derselben nicht blos der Totschläger, sondern dessen ganze Sippe ausgesetzt und entspinnt sich ein Krieg zwischen den schläger, sondern dessen ganze Sippe ausgesetzt und entspinnt sich ein Krieg zwischen den Magen des Erschlagenen (der toten Hand) und der Sippe des Totschlägers (der lebenden Hand)."
328,"If the past were not clinging to us like a heavyweight and giving our social life a smooth course as ballast, it would oscillate from extreme to extreme and every state would be a pawn in the hands of daring experimenters.",1,3,0,,"[nan, 'Spielball', nan, nan]","[nan, 'Staatswesen', nan, nan]","['B', 'A', 'P', 'K']"," Würde die Vergangenheit sich nicht wie ein Schwergewicht an uns hängen und als Ballast unserem sozialen Leben einen ruhigen Gang verleihen, so würde dieses von Extrem zu Extrem schwanken und jedes Staatswesen wäre ein Spielball in der Hand waghalsiger Experimentatoren."
329,"For example, among the scattered Germans, as O. Seeck remarked, those who knew how to fend off the enemy on their own or who knew how to evade superiority by secret paths and who knew how to evade any dispute, as far as the elders of the family did not resolve it among their family members, had the best chance of rescue, as O. Seeck remarked Those who were able to settle the arbitral award amicably were not fought in the way of justice, but with arms.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['B', 'K', 'A', 'GoldStandard']"," Z. B. bei den zerstreut lebenden Germanen hatte, wie O. Seeck1) bemerkt, derjenige die meiste Aussicht auf Rettung, der auf eigene Faust den Feind abzuwehren oder sich der Übermacht auf Schleichwegen zu entziehen verstand; und jeder Zwist, soweit ihn nicht die Familienältesten unter ziehen verstand; und jeder Zwist, soweit ihn nicht die Familienältesten unter ihren Familiengliedern durch Schiedsspruch gütlich zu schlichten vermochten, wurde nicht auf dem Weg des Rechts, sondern mit den Waffen ausgetragen."
330,"At present the differences in the standard of living of the various classes of the people are still growing among us, and since these property classes are not separated from one another by insurmountable chasms, each of them is all the more so the higher it is and, as a result, the more ambitious it is in its endeavors aimed at attaining the next higher standard of living at the expense of procreation, if it cannot be otherwise.",1,3,0,Metaphernkandidat,"['unübersteigliche Klüfte', nan, nan, nan]","['diese Besitzklassen', nan, nan, nan]","['B', 'K', 'A', 'GoldStandard']"," Zur Zeit sind bei uns die Unterschiede in der Lebenshaltung der verschiedenen Volksklassen noch im Wachsen begriffen, und da haltung der verschiedenen Volksklassen noch im Wachsen begriffen, und da diese Besitzklassen nicht durch unübersteigliche Klüfte voneinander getrennt sind, so ist bei jeder — umsomehr, je höher sie schon steht und je ehrgeiziger sie infolgedessen ist — das Bestreben darauf gerichtet, die nächst höhere Lebenshaltung zu erreichen und zwar richtet, die nächst höhere Lebenshaltung zu erreichen und zwar auf Kosten der Fortpflanzung, wenn es nicht anders sein kann."
331,"It is true that today there is a high degree of mobility within each class, and a great deal of mobility also between classes, but social barriers are still maintained.",1,3,0,,"[nan, 'Schranken', nan, nan]","[nan, 'gesellschaftlichen aufrecht erhalten', nan, nan]","['B', 'A', 'P', 'K']"," Zwar besteht heut innerhalb jeder Schicht ein hoher Grad von Beweglichkeit, und viel Beweglichkeit auch zwischen den Schichten, aber die gesellschaftlichen Schranken werden noch aufrecht erhalten."
332,"It is true that the lecturers at no meeting fail to point out how very frequently these diseases are brought into marriage as a dowry, and all the misery that arises from them is eloquently described.",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['B', 'K', 'A', 'GoldStandard']"," Zwar wird in keiner Versammlung seitens der Vortragenden versäumt, darauf hinzuweisen, wie überaus häufig diese Krankheiten als stille Morgengabe in die Ehe gebracht werden, und beredt pflegt all das Elend geschildert zu werden, das daraus entspringt. "
333,"… and how, at that time, when the anatomy and pathology of the human body were still at a low level, it was rightly generally regarded as disastrous and inadmissible to carry out such surgical interventions as were bound to cause a tremendous disruption in the living machinery ...",0,4,0,Metaphernkandidat,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['B', 'K', 'A', 'GoldStandard']"," […] und wie es darum zu jener Zeit, als die Anatomie und Pathologie des menschlichen Körpers noch auf tiefer Stufe standen, mit Recht im allgemeinen für unheilvoll und unstatthaft galt, solche operative Eingriffe zu machen, die eine gewaltige Störung in dem lebendigen Maschinenwerk hervorrufen mußten […] werk hervorrufen mußten […]"
334,"In this regard, the century closes with a big question mark—revaluation of all values! this is the catchphrase or rallying cry of the ethicist whose voice has reached the furthest in the last decade, but even that comet in the philosophical sky has left only a glare, not a solution, to the problems at hand.",5,0,0,Metapher,"['dieser Komet am Himmel', 'Schlachtruf des Ethikers,dieser Komet,am Himmel', 'der Philosophie', 'Komet; Himmel', nan]","['der Philosophie', 'Schlachtruf des Ethikers,der Philosophie', 'Himmel', 'grelle Beleuchtung; der Philosophie', nan]","['B', 'A', 'P', 'K', 'GoldStandard']"," das 19. Jahrhundert schließt in dieser Hinsicht mit einem großen Fragezeichean »Umwertung aller Werte!« so lautet das Schlagwort oder der Schlachtruf des Ethikers, dessen Stimme im letzten Jahrzehnt am weitesten gedrungen ist; jedoch hat auch dieser Komet am Himmel der Philosophie nur eine grelle Beleuchtung, nicht aber eine Lösung der Probleme hinterlassen, um die es sich hier handelt."
335,"is of course not quite appropriate for this eternal, murderous struggle for existence on a theater of war that extends over the entire earth, its seas and its air circles.",1,0,0,,['Kriegsschauplatz'],['ewige mörderische Ringen'],['K']," ist freilich nicht ganz passend für dieses ewige mörderische Ringen um das Dasein auf einem über die ganze Erde, ihre Meere und ihren Luftkreis ausgedehnten Kriegsschauplatz."
336,"is of course not quite appropriate for this eternal, murderous struggle for existence on a theater of war that extends over the entire earth, its seas and its air circles. This mighty struggle for existence, which brings the victors perpetuation in their descendants and the defeated the extinction of their tribe, had not had a single attentive spectator until Darwin. Since Darwin, man has had the privilege of not only being a participant but also an observer of this great struggle. This unusual spectator role that Darwin gave us would be a rather dubious gain if it is only a question of the aesthetic impressions of what is seen, for it is hardly a pleasure to imagine the unrelenting cruelty of nature's endless war of annihilation against living beings and them among themselves to let your eyes guide you.",1,2,0,Metaphernkandidat,"[nan, 'endlosen Vernichtungskrieges der Natur', nan]","[nan, 'gegen lebende Wesen', nan]","['B', 'A', 'GoldStandard']"," ist freilich nicht ganz passend für dieses ewige mörderische Ringen um das Dasein auf einem über die ganze Erde, ihre Meere und ihren Luftkreis ausgedehnten Kriegsschauplatz. Dieser gewaltige Daseinskampf, der den Siegern die Fortdauer in der Nachkommenschaft, den Unterliegenden das Erlöschen ihres Stammes bringt, hatte bis zu Darwin keinen einzigen aufmerksamen Zuschauer gehabt. Seit Darwin hat der Mensch den Vorzug, nicht nur Teilnehmer, sondern auch Beobachter dieses großen Kampfes zu sein. Diese ungewohnte Zuschauerrolle, die uns Darwin verschaffte, wäre ein recht zweifelhafter Gewinn, sofern es sich nur um die ästhetischen Eindrücke des Erschauten handelt; denn ein Vergnügen ist es kaum, sich die drücke des Erschauten handelt; denn ein Vergnügen ist es kaum, sich die unerbittliche Grausamkeit dieses endlosen Vernichtungskrieges der Natur gegen lebende Wesen und dieser unter sich vor Augen führeu zu lassen."
337,"or to throw ourselves in the way of this unstoppable avalanche of good, only to be shattered by it.",5,0,0,Metapher,"['dieser unaufhaltsam daherrollenden Lawine', 'unaufhaltsam daherrollenden Lawine,zerschmettert werden', 'des Guten', 'unaufhaltsam daherrollende Lawine', nan]","['des Guten', 'des Guten', 'unaufhaltsam daherrollenden Lawine', 'des Guten', nan]","['B', 'A', 'P', 'K', 'GoldStandard']"," oder aber uns dieser unaufhaltsam daherrollenden Lawine des Guten in den Weg zu werfen, um von ihr zerschmettert zu werden."
338,"In the case of humans, the child does not seem to bring anything with it, but only to learn everything, but in fact it brings everything with it, or at least infinitely more than the animal that crawls out of the egg ready and ready, but it brings everything with it in an immature state because of the too There is so much developing in him that it can only be formed in the embryo in the months of embryonic life.",0,4,0,,"[nan, nan, nan, nan]","[nan, nan, nan, nan]","['B', 'A', 'P', 'K']"," »Beim Menschen scheint das Kind gar nichts mitzubringen, sondern alles erst zu lernen; in der Tat aber bringt es alles oder doch unendlich viel mehr mit als das fix und fertig aus dem Ei kriechende Tier, aber es bringt alles in unreifem Zustande mit, weil des zu Entwickelnden bei ihm so viel ist, daß es in den 9 Monaten des Embryolebens nur erst im Keime vorgebildet sein kann."
339,"The progressive formation of society Civilization is the highest result of the perfecting selection of the vapors, more precisely it is the inevitable product of all struggles for existence and interests, which of the social units of every stage of development fight partly among themselves, partly against external nature, with the growing resources of the human spirit, Bodily and financial endowment and fought within a dispute organization set by law and custom, awakened by the drive for individual and collective self-preservation, by the organic drive to increase, by self-interest, by non-profit improvement efforts and renewed to an ever greater degree, in order to satisfy not just sensual needs, but more and more led to an increasing degree of higher material and ideal life claims, through chance, through play, through external and internal war through free settlement and through diverse judgment instances of competition e are decided and necessarily lead to the fact that in detail the relatively best adaptations are both stimulated and brought to dominance, spread and transmission, while the relatively worst adaptations, the degeneration and strange formations are destroyed, rejected or forced to adapt better, and that on the whole a A growing amount of ideal and material forces accumulates for the collective leadership of the human struggle for existence, that more and more social formation takes place, i.e. more and more structuring and uniting of mental and physical labor forces, as well as the associated endowments of goods.",1,4,0,Metaphernkandidat,"[nan, nan, nan, 'Streit-organisation ', nan]","[nan, nan, nan, 'durch Recht und Sitte', nan]","['B', 'A', 'P', 'K', 'GoldStandard']"," »Die fortschreitende Gesellschaftsbilduug (Civilisation) ist das höchste Ergebnis der vervollkommnenden Auslese der menschlichen Daseinskämpfe; genauer gesagt — ist sie das unausbleibliche Produkt aller Daseins- und Interessenkämpfe, kämpfe, welche von den sozialen Einheiten jeder Entwickelungsstufe teils unter sich, teils gegen die äußere Natur, mit den wachsenden Mitteln der Menschlichen Geistes-, Körperund Vermögensausstattung und innerhalb einer durch Recht und Sitte gesetzten Streit- und Vermögensausstattung und innerhalb einer durch Recht und Sitte gesetzten Streitorganisation ausgekämpft, organisation ausgekämpft, durch den Trieb individueller und kollektiver Selbsterhaltung, durch den organischen Vermehrungstrieb, durch den Eigennutz, durch gemeinnützige Verbesserungsbestrebungen erweckt und in immer höherem Grade erneuert, um die Befriedigung nicht bloß der sinnlichen Notdurft, sondern mehr und mehr um ein steigendes Maß höherer materieller und ideeller Lebensansprüche geführt, durch Zufall, durch Spiel, durch äußeren und inneren Krieg durch freien Austrag und durch vielgestaltige Urteilsinstanzen des Wettstreites entschieden werden und notwendig dahin führen: daß im einzelnen die relativ besten Anpassungen sowohl angeregt als zur Herrschaft, Ausbreitung und Überlieferung gebracht, dagegen die relativ schlechtesten Anpassungen, die Entartungen und fremdartigen Bildungen vernichtet, abgestoßen oder zu besserer Anpassung genötigt werden, und daß im ganzen ein wachsendes Maß ideeller und materieller Kräfte für die kollektive Führung des menschlichen Daseinskampfes sich anhäuft, daß immer mehr GesellschaftsBildung, das heißt immer mehr Gliederung und Vereinigung der geistigen und physischen Bildung, das heißt immer mehr Gliederung und Vereinigung der geistigen und physischen Arbeitskräfte, sowie der zugehörigen Güterausstattungen stattfindet.«"
340,"These gemmules, says Darwin, gather from all parts of the body to assemble the sexual substances of the germ cells, and their development in the next generation constitutes a new being, but they are equally capable of being transmitted in a dormant state to future generations and only then to be developed.",2,2,0,,"['schlummernd', 'bildet ein neues Wesen', nan, nan]","['Zustande', 'Entwicklung', nan, nan]","['B', 'A', 'P', 'K']"," »Diese gemmules«, sagt Darwin2), »sammeln sich aus allen Teilen des Körpers, um die Geschlechtsstoffe« (sc. Keimzellen) »zusammenzusetzen und ihre Entwicklung in der nächsten Generation bildet ein neues Wesen; aber sie sind gleicherweise auch fähig, in einem schlummernden Zustande an künftige Generationen überliefert und dann erst entwickelt zu werden."
